ACCESSION,SPECIES,STRAIN,NCBI_TAXID,BIOPROJECT,ASM_LENGTH,N50,ASM_NAME
GCA_005059885.1,Salinomyces thailandica,CCFEE 6315,706561,PRJNA342238,23880597,285948,ASM505988v1
GCA_001990185.1,Salmacisia buchloeana,OK1,392538,PRJNA344400,18422451,363681,ASM199018v1
GCA_001455915.2,Samsoniella hepiali,FENG,797268,PRJNA301665,34681960,474778,ASM145591v2
GCA_018985235.1,Sanchytrium tribonematis,X-128,2020955,PRJNA668694,11647285,11281,ASM1898523v1
GCA_001481415.2,Sanghuangporus baumii,821,108892,PRJNA304358,31641441,179759,ASM148141v2
GCA_016618145.1,Sanghuangporus lonicericola,SCIM 3001,1659843,PRJNA587366,83113497,5820,ASM1661814v1
GCA_009806525.1,Sanghuangporus sanghuang,Kangneng,1659845,PRJNA564179,34522431,2017503,ASM980652v1
GCA_900654225.1,Saprochaete fungicola,,1734004,PRJEB30635,20189518,5104597,sapFunA
GCF_902498895.1,Saprochaete ingens,CBS 517.90,2606893,PRJEB33997,21189208,4992828,sapIngB
GCA_900642975.1,Saprochaete suaveolens,,44074,PRJEB28673,24414705,2832392,sapSuaA
GCA_003313825.1,Sarcodon aspratus,MG57,155012,PRJNA454572,35703634,30235,ASM331382v1
GCA_003313065.1,Sarcodon sp. MG97,MG97,2175968,PRJNA454572,32162182,16182,ASM331306v1
GCA_009761415.1,Sarcomyxa edulis,SE1,1755894,PRJNA483858,35651721,1772559,ASM976141v1
GCA_023628655.1,Sarocladiaceae sp. R1802,R1802,2939547,PRJNA833221,30407125,588496,ASM2362865v1
GCA_008271525.1,Sarocladium brachiariae,HND5,1686168,PRJNA505590,31862451,3269626,CATAS_Sbra_1.0
GCA_021176775.1,Sarocladium implicatum,TR,1610689,PRJNA267627,30180565,389533,ASM2117677v1
GCA_001972265.1,Sarocladium oryzae,JCM 12450,284135,PRJDB3556;PRJDB3640,32403370,322791,JCM_12450_assembly_v001
GCA_900290465.1,Sarocladium strictum,IMI 501407,5046,PRJEB23865,33842462,233995,IMI
GCA_003708095.2,Saturnispora dispora,NRRL Y-1447,29835,PRJNA429441,10094013,205091,ASM370809v2
GCA_003707255.1,Saturnispora hagleri,NRRL Y-27828,297360,PRJNA429441,10254017,292512,ASM370725v1
GCA_003705365.1,Saturnispora mendoncae,NRRL Y-11515,324741,PRJNA429441,9081628,259963,ASM370536v1
GCA_003707305.1,Saturnispora saitoi,NRRL Y-6671,58634,PRJNA429441,9875405,469579,ASM370730v1
GCA_003705415.1,Saturnispora serradocipensis,NRRL Y-48717,756769,PRJNA429441,10317717,136016,ASM370541v1
GCA_003707315.2,Saturnispora silvae,NRRL Y-6725,52249,PRJNA429441,9280400,337546,ASM370731v2
GCA_003705435.1,Saturnispora zaruensis,NRRL Y-7008,58635,PRJNA429441,9883623,934812,ASM370543v1
GCF_000732125.1,Scedosporium apiospermum,IHEM 14462,563466,PRJNA244532,43437139,1049035,ScApio1.0
GCA_000812075.1,Scedosporium aurantiacum,WM 09.24,315946,PRJNA261653,39890731,41673,ASM81207v1
GCA_002221725.1,Scedosporium boydii,IHEM 23826,5597,PRJNA382498,43301991,151073,ScBoyd1.0
GCA_002812735.1,Scedosporium dehoogii,120008799-01/4,563467,PRJNA382498,41189046,169552,ASM281273v1
GCA_001931805.1,Scedosporium sp. IMV 00882,IMV 00882,2562444,PRJNA355122,40986545,98085,ASM193180v1
GCA_022814065.1,Schaereria dolodes,T1822_T1849,1042397,PRJNA795879,29790850,19670,ASM2281406v1
GCA_001599395.1,Scheffersomyces lignosus,JCM 9837,1111081,PRJDB3556;PRJDB3626,16592489,619226,JCM_9837_assembly_v001
GCA_018489445.1,Scheffersomyces segobiensis,DSM 27193,45512,PRJNA722406,14817078,370681,ASM1848944v1
GCA_002118035.1,Scheffersomyces shehatae,ATY839,45589,PRJDB5577,17147083,669180,SsheATY839_1.0
GCF_019049425.1,Scheffersomyces spartinae,ARV_011,45513,PRJNA738152,12132557,473448,ASM1904942v1
GCA_002245345.1,Scheffersomyces stambukii,UFMG-CM-Y427,1751990,PRJNA381634,13241167,116292,ASM224534v1
GCF_000209165.1,Scheffersomyces stipitis,CBS 6054,4924,PRJNA16843,15441179,1803401,ASM20916v1
GCF_000143185.1,Schizophyllum commune,H4-8,5334,PRJNA32757,38482026,362437,v1.0
GCA_001020605.1,Schizopora paradoxa,KUC8140,27342,PRJNA239088,44406206,112196,Schpa1
GCF_000004155.1,Schizosaccharomyces cryophilus,OY26,866546,PRJNA38373,11554764,290103,SCY4
GCF_000149845.2,Schizosaccharomyces japonicus,yFS275,4897,PRJNA13640,11733154,1768158,SJ5
GCF_000150505.1,Schizosaccharomyces octosporus,yFS286,4899,PRJNA13639,11634473,1777203,SO6
GCF_000002945.1,Schizosaccharomyces pombe,972h-,4896,PRJNA13836,12571820,2923134,ASM294v2
GCA_000827425.1,Scleroderma citrinum,Foug A,68788,PRJNA207859,56144862,38712,Scleroderma citrinum Foug A v1.0
GCA_000503235.1,Sclerotinia borealis,F-4128,77105,PRJNA227173,39450085,79787,SBOR_1
GCA_002162575.1,Sclerotinia glacialis,LMK 743,107426,PRJNA277973,41098534,50788,ASM216257v1
GCF_000146945.2,Sclerotinia sclerotiorum 1980 UF-70,1980,665079,PRJNA15530,38330312,122550,ASM14694v2
GCA_905066765.1,Sclerotinia trifoliorum,SwB9,28548,PRJEB36746,39909921,2127167,Sctrf_SwB9_genome
GCA_012274445.1,Sclerotiophoma versabilis,KC1,2698418,PRJNA613783,41048747,1699286,FAFU_KC1_1.0
GCA_000611715.1,Scolecobasidium constrictum,UM 578,227046,PRJNA232808,34434357,220443,Ochro v1.1
GCA_017657125.1,Scopulariopsis brevicaulis,MRI360,561152,PRJNA553117,33797795,102156,ASM1765712v1
GCA_018467035.1,Scorias spongiosa,HLSS1,62139,PRJNA659850,24218186,3374591,ASM1846703v1
GCA_910592325.1,Scutellospora calospora,AU212A,85575,PRJEB45340,147042245,4999,Scutellospora_calospora_AU212A
GCA_002812745.2,Scytalidium lignicola,DSM 105466,5539,PRJNA382337,47714899,114694,ASM281274v2
GCA_000743665.3,Scytalidium sp. 3C,3C,2487125,PRJNA243259,41022036,532627,SPSU_Gcan_3
GCA_023645825.1,Seirophora lacunosa,LIQ71TLAC,1145348,PRJNA783777,38782695,145660,KEW_Slac1
GCA_023645815.1,Seirophora villosa,LIQ72TVIL,671929,PRJNA783777,36718449,27695,KEW_Svil
GCA_024114885.1,Septoria linicola,SE15195,215465,PRJNA833952,39552501,2857637,ASM2411488v1
GCA_022559915.1,Septoria petroselini,CBS 182.44,1351455,PRJNA704227,33980756,580760,ASM2255991v1
GCA_022813125.1,Septoriella neoarundinis,FKII-L2-CM-DR2,2016019,PRJNA800051,27173871,109058,ASM2281312v1
GCA_019616975.1,Serendipita sp. 396,396,2600209,PRJNA557757,20638744,11398,Serend396_1.0
GCA_019623665.1,Serendipita sp. 397,397,2600210,PRJNA557758,28775535,7503,Serend397_1.0
GCA_019623675.1,Serendipita sp. 398,398,2600211,PRJNA557759,28851264,7330,Serend398_1.0
GCA_019627685.1,Serendipita sp. 399,399,2600212,PRJNA557760,31004825,7489,Serend399_1.0
GCA_019627735.1,Serendipita sp. 400,400,2600213,PRJNA557761,28560853,6825,Serend400_1.0
GCA_019627725.1,Serendipita sp. 401,401,2600214,PRJNA557762,28571286,8479,Serend401_1.0
GCA_019627745.1,Serendipita sp. 405,405,2600215,PRJNA557763,28724145,7365,Serend405_1.0
GCA_019633565.1,Serendipita sp. 407,407,2136033,PRJNA558790,27230538,7541,Serend407_1.0
GCA_019627755.1,Serendipita sp. 411,411,2600216,PRJNA557734,28400685,7317,Serend411_1.0
GCA_000827415.1,Serendipita vermifera,MAFF 305830,109899,PRJNA207844,38094242,31789,Sebacina vermifera MAFF 305830 v1.0
GCA_910890315.1,SerendipitaindicaDSM11827,,65672,PRJEB45884,24724951,1337872,Sindica_reseq
GCF_000218685.1,Serpula lacrymans var. lacrymans,S7.9,341189,PRJNA32885,42797233,227983,v1.0
GCA_010015745.1,Setomelanomma holmii,CBS 110217,210430,PRJNA245746,39179649,195614,Setho1
GCA_000498155.1,Shiraia sp. slf14,Slf14,665115,PRJNA222884,32067383,525954,1.0
GCA_012273805.1,Simplicillium aogashimaense,72-15.1,935214,PRJNA599221,29247119,1588579,ASM1227380v1
GCA_022702485.1,Simplicillium sp. C3G150-2,C3G150-2,2883503,PRJNA770433,32226264,3912830,ASM2270248v1
GCA_001630475.1,Sistotremastrum niveocremeum,HHB9708,139134,PRJNA196050,35361098,191498,Sisni1
GCA_001632355.1,Sistotremastrum suecicum,HHB10207 ss-3,467971,PRJNA196047,33857913,101847,Sissu1
GCA_003097675.1,Smittium angustum,AUS-126-30,133377,PRJNA329411,28045446,7434,ASM309767v1
GCA_001970855.1,Smittium culicis,GSMNP,133412,PRJNA311769,77124806,16616,ASM197085v1
GCA_003086715.1,Smittium megazygosporum,SC-DP-2,133381,PRJNA329411,43532022,2393,ASM308671v1
GCA_001953115.1,Smittium mucronatum,ALG-7-W6,133383,PRJNA311769,102350667,16040,ASM195311v1
GCA_003086735.1,Smittium simulii,SWE-8-4,133385,PRJNA329411,43896580,2889,ASM308673v1
GCF_003711515.1,Sodiomyces alkalinus,F11,1302862,PRJNA196044,43450096,124153,Sodal1
GCA_001600015.1,Solicoccozyma phenolica,JCM 11743,104411,PRJDB3556;PRJDB3680,22263516,192556,JCM_11743_assembly_v001
GCA_001600875.1,Solicoccozyma terricola,JCM 24518,104414,PRJDB3556;PRJDB3736,24117869,62162,JCM_24518_assembly_v001
GCF_000182805.2,Sordaria macrospora,k-hell,5147,PRJNA39253,38391383,79303,ASM18280v2
GCA_020800285.1,Sordaria sp. MPI-SDFR-AT-0083,MPI-SDFR-AT-0083,2830617,PRJNA371202,39449547,3213278,Sorhu1
GCA_023628875.1,Sordariomycetes sp. R4601,R4601,2939548,PRJNA833221,33656575,550272,ASM2362887v1
GCA_023628835.1,Sordariomycetes sp. S4602,S4602,2939549,PRJNA833221,33672546,528113,ASM2362883v1
GCF_003851025.1,Sparassis crispa,,139825,PRJDB5582,39020349,3179637,SCP_1.1
GCA_018466975.1,Sparassis latifolia,Minxiu No.1,1202976,PRJNA686158,41412529,1509579,genome
GCA_000497715.1,Spathaspora arborariae,UFMG-19.1A,979894,PRJNA207280,12870582,63812,SpaArb1.0
GCA_002094185.1,Spathaspora boniae,UFMG-CM-Y306,1701548,PRJNA361130,12299465,104097,ASM209418v1
GCA_001657455.1,Spathaspora girioi,UFMG-CM-Y302,1774708,PRJNA306688,14809507,66061,ASM165745v1
GCA_001655765.1,Spathaspora gorwiae,UFMG-CM-Y312,1852163,PRJNA306688,14889443,5791,ASM165576v1
GCA_001655755.1,Spathaspora hagerdaliae,UFMG-CM-Y303,1774706,PRJNA306688,16614112,11521,ASM165575v1
GCF_000223485.1,Spathaspora passalidarum,NRRL Y-27907,340170,PRJNA53891,13182099,1645821,Spathaspora passalidarum v2.0
GCA_003676035.1,Spathaspora sp. JA1,JA1,2028339,PRJNA385175,14478570,153821,ASM367603v1
GCA_002911495.1,Spathaspora sp. UFMG-CM-Y6060,UFMG-CM-Y6060,1864610,PRJNA431422,12975008,141083,ASM291149v1
GCA_002105455.1,Spathaspora xylofermentans,UFMG-HMD23.3,1699422,PRJNA382072,15098268,140468,ASM210545v1
GCA_003705305.2,Spencermartinsiella europaea,NRRL Y-48265,933994,PRJNA429441,14710891,316427,ASM370530v2
GCA_002895985.1,Sphaceloma murrayae,CQ-2017a,2082308,PRJNA385043,20718688,357468,ASM289598v1
GCA_000827215.1,Sphaerobolus stellatus,SS14,68786,PRJNA207858,176372157,19443,Sphst1
GCA_008704415.1,Sphaerosporella brunnea,Sb_GMNB300,1250544,PRJNA554466,51598955,119241,Sphbr2
GCA_930272545.1,Sphaerostilbella broomeana,TFC201724,129729,PRJEB50709,36266877,221033,Sphaerostilbella broomeana TFC201724
GCF_000320565.1,Sphaerulina musiva,SO2202,85929,PRJNA51781,29352103,167873,Septoria musiva SO2202 v1.0
GCA_000291705.1,Sphaerulina populicola P02.02b,p02.02b,215467,PRJNA81737,33188813,19946,sPop_v1
GCA_022570795.1,Sphaerulina vaccinii,Sph-NS-01,2753775,PRJNA809335,38147698,2135712,ASM2257079v1
GCA_018282025.1,Sphagnurus paluster,D49,117069,PRJNA417766,43980169,20031,ASM1828202v1
GCA_014805645.1,Spiromastix sp. SCSIO F190,SCSIO F190,2695271,PRJNA598808,38124991,5195491,ASM1480564v1
GCF_000182565.1,Spizellomyces punctatus,DAOM BR117,109760,PRJNA167910;PRJNA37881;PRJNA71873,24131112,155888,S_punctatus_V1
GCA_006535965.1,Spizellomyces sp. 'palustris',CBS 455.65,117820,PRJNA453746,22937368,173429,ASM653596v1
GCA_010758995.1,Sporidiobolus pararoseus,NGR,5003,PRJNA505991,21483040,366691,ASM1075899v1
GCA_928724755.1,Sporisorium exsertum,RK 033,882904,PRJEB50360,19675720,1163924,RK_033
GCF_005498985.1,Sporisorium graminicola,CBS 10092,280036,PRJNA522874,19565848,823447,PGRAM_IIB_1.0
GCA_001748505.1,Sporisorium iseilematis-ciliati,BRIP 60887 a,882909,PRJNA329508,23207148,128139,ASM174850v1
GCA_900162835.1,Sporisorium reilianum f. sp. reilianum,SRS1_H2-8,72559,PRJEB19311,18522598,34504,version 2
GCA_001010845.1,Sporisorium scitamineum,SSC39B,49012,PRJNA275631,19979571,875830,ASM101084v1
GCA_023212695.1,Sporisorium sorghi,CBS 104.17,63387,PRJNA816553,24828205,53627,ASM2321269v1
GCA_016617785.1,Sporobolomyces roseus,SR19,40563,PRJNA670926,22396975,2126566,ASM1661778v1
GCA_003705295.1,Sporopachydermia lactativora,NRRL Y-11591,45794,PRJNA429441,16653856,94997,ASM370529v1
GCA_001599295.1,Sporopachydermia quercuum,JCM 9486,54094,PRJDB3556;PRJDB3621,16411463,852576,JCM_9486_assembly_v001
GCA_010093795.1,Sporormia fimetaria,CBS 119925,718229,PRJNA205956,25892244,249100,Spofi1
GCF_000820605.1,Sporothrix brasiliensis,5110,545650,PRJNA218075,33205847,3801380,S_brasiliensis_5110_v1
GCA_021396205.1,Sporothrix brunneoviolacea,CBS 124561,1385972,PRJNA589512,39338725,153887,ASM2139620v1
GCA_019925305.1,Sporothrix cf. nigrograna,VPRI43755,2776139,PRJNA667796,27297881,261535,ASM1992530v1
GCA_016097085.2,Sporothrix curviconia,CBS 959.73,1260050,PRJNA633855,35054974,153870,SCUR_v1.1
GCA_021397985.1,Sporothrix dimorphospora,CBS 553.74,1566340,PRJNA589678,40164275,331084,ASM2139798v1
GCA_019925375.1,Sporothrix euskadiensis,VPRI43754,1260070,PRJNA667796,36097947,426898,ASM1992537v1
GCA_001630435.1,Sporothrix globosa,CBS 120340,545651,PRJNA315855,33473551,288071,ASM163043v1
GCA_021396245.1,Sporothrix humicola,CBS 118129,431199,PRJNA589515,41120523,283121,ASM2139624v1
GCA_021396225.1,Sporothrix inflata,CBS 239.68,136613,PRJNA589518,39752387,248198,ASM2139622v1
GCA_001636815.1,Sporothrix insectorum,RCEF 264,150359,PRJNA72727,34722120,110773,SPI 1.0
GCA_021398005.1,Sporothrix luriei,CBS 937.72,284543,PRJNA590068,33791603,145426,ASM2139800v1
GCA_021396375.1,Sporothrix mexicana,CBS 120341,545652,PRJNA588338,50766613,228814,ASM2139637v1
GCA_021396235.1,Sporothrix pallida,CBS 131.56,431197,PRJNA589520,40469494,322195,ASM2139623v1
GCA_016097075.2,Sporothrix phasma,CBS 119588,363582,PRJNA633855,30907658,524569,SPHA_v1.1
GCA_016097115.2,Sporothrix protearum,CBS 116654,114773,PRJNA633855,38728587,1791310,SPRO_v1.1
GCA_019925295.1,Sporothrix pseudoabietina,VPRI43531,2268037,PRJNA667796,35171035,486169,ASM1992529v1
GCF_000961545.1,Sporothrix schenckii,1099-18,29908,PRJNA218070,32375103,4335207,S_schenckii_v1
GCA_016097105.2,Sporothrix variecibatus,CBS 121960,599851,PRJNA633855,38959714,4206442,SVAR_v1.1
GCA_001887945.1,Spraguea lophii,Celtic Deep,51541,PRJNA269798,5764773,98455,ASM188794v1
GCA_001021365.1,Stachybotrys chartarum,51-11,74722,PRJNA283613,41009036,260193,ASM102136v1
GCA_000732775.1,Stachybotrys chlorohalonata,IBT 40285,388913,PRJNA185807;PRJNA186748,34390047,47022,S40285v1
GCA_020746835.1,Stachybotrys elegans,MPI-CAGE-CH-0235,80388,PRJNA370118,43467584,2151684,Stael1
GCA_020085135.1,Stachybotrys microspora,N1,80391,PRJNA694831,35342757,18128,ASM2008513v1
GCA_001644525.1,Stagonospora sp. SRC1lsM3a,SRC1lsM3a,765868,PRJNA255590,36082944,710791,Stasp1
GCA_022560025.1,Stagonosporopsis chrysanthemi,CBS 500.63,1200837,PRJNA704464,36770571,124391,ASM2256002v1
GCA_016920805.1,Stagonosporopsis cucurbitacearum,DBTL4,749889,PRJNA694739,34085764,1997632,ASM1692080v1
GCA_016767195.1,Stagonosporopsis rhizophila,XDPOP-RS-16W,2802321,PRJNA684691,33026169,1782764,ASM1676719v1
GCA_000812845.1,Stagonosporopsis tanaceti,CBS 131484;CBS 131485;TAS 55503;DAR 70020,1200839,PRJNA268685,40060467,11368,ASM81284v1
GCA_019096155.1,Staphylotrichum longicolle,FW57,669026,PRJNA413482,35599146,4885104,ASM1909615v1
GCA_003708085.1,Starmera amethionina,NRRL Y-10978,53643,PRJNA429441,11902503,78333,ASM370808v1
GCA_003705275.1,Starmera quercuum,NRRL YB-4281,53646,PRJNA429441,11746186,84557,ASM370527v1
GCA_003707265.1,Starmera stellimalicola,NRRL Y-17912,56415,PRJNA429441,10858432,178597,ASM370726v1
GCA_001005415.1,Starmerella apicola,NRRL Y-50540,29830,PRJNA278776,9769876,182354,ASM100541v1
GCA_002270425.1,Starmerella bacillaris,NP2,1247836,PRJNA397468,9311634,112761,ASM227042v1
GCA_001599315.1,Starmerella bombicola,JCM 9596,75736,PRJDB3556;PRJDB3622,9561028,662740,JCM_9596_assembly_v001
GCA_004124985.1,Starmerella davenportii,CBS 9069,2528786,PRJNA396763,9366548,251159,ASM412498v1
GCA_004125165.1,Starmerella geochares,NRRL Y-17073,46361,PRJNA396763,10097360,23502,ASM412516v1
GCA_004125075.1,Starmerella gropengiesseri,NRRL Y-17142,45555,PRJNA396763,8780702,4012,ASM412507v1
GCA_004124915.1,Starmerella kuoi,NRRL Y-27208,1008382,PRJNA396763,9908691,252366,ASM412491v1
GCA_003033435.1,Starmerella magnoliae,PYCC 2903,5490,PRJNA416493,9801260,23757,ASM303343v1
GCA_004124975.1,Starmerella ratchasimensis,CBS 10611,225544,PRJNA396763,11600781,247197,ASM412497v1
GCA_004124955.1,Starmerella riodocensis,NRRL Y-27859,308924,PRJNA396763,10222473,66392,ASM412495v1
GCA_004125005.1,Starmerella sorbosivorans,CBS 8768,140312,PRJNA396763,10356959,43412,ASM412500v1
GCA_004125055.1,Starmerella tilneyi (nom. inval.),CBS 8794,121468,PRJNA396763,9816748,265544,ASM412505v1
GCA_004125185.1,Starmerella vaccinii,NRRL Y-17684,45600,PRJNA396763,10327406,216371,ASM412518v1
GCA_004332605.1,Steccherinum ochraceum,LE-BIN_3174,92696,PRJNA507755,35274896,55272,INBI_StOhra_v1.0
GCA_003268315.1,Stemphylium lycopersici,CIDEFI 212,183478,PRJNA451500,34088916,236516,ASM326831v1
GCA_004380135.1,Stemphylium vesicarium,173-1a-13FI1M3,119933,PRJNA470620,38664579,167978,ASM438013v1
GCA_002270565.1,Stenocarpella maydis,A1-1,238245,PRJNA397884,54595535,121451,ASM227056v1
GCA_018257865.1,Stereocaulon alpinum,ANT050947,350623,PRJNA693574,38279440,280066,ASM1825786v1
GCF_000264905.1,Stereum hirsutum,FP-91666 SS1,40492,PRJNA52843,46511623,245271,Stehi1
GCA_022814045.1,Sticta canariensis,Vargas S.can,243211,PRJNA795879,43439209,16062,ASM2281404v1
GCA_022814025.1,Stictis urceolata,Sturc1_Kono,2704026,PRJNA795879,34144946,161088,ASM2281402v1
GCA_019915105.1,Strobilurus luchuensis,Y-Y-2D,2234043,PRJNA735851,46713225,2554197,ASM1991510v1
GCA_019915145.1,Strobilurus orientalis,K-1-1,2234040,PRJNA735858,51246830,3396843,ASM1991514v1
GCA_019915135.1,Strobilurus pachycystidiatus,Y-H-6C,2234045,PRJNA735855,51817783,2269343,ASM1991513v1
GCA_019915075.1,Strobilurus stephanocystis,CBS 113577,511178,PRJNA735844,42381591,2875221,ASM1991507v1
GCA_014898415.1,Stromatinia cepivora,JRUF-117,38492,PRJNA494516,55666819,1651112,ASM1489841v1
GCA_003314255.1,Stropharia rugosoannulata,MG69,68746,PRJNA454572,50413917,8626,ASM331425v1
GCA_014621405.1,Stylonectria norvegica,IHI 201603,1736662,PRJNA609831,35092433,59102,ASM1462140v1
GCA_005111325.1,Stylopage hadra,SOG,2059718,PRJNA451036,55954514,3564,ASM511132v1
GCF_001640025.1,Sugiyamaella lignohabitans,CBS 10342,796027,PRJNA308900,15938258,4956242,ASM164002v2
GCA_001939105.2,Sugiyamaella xylanicola (nom. inval.),UFMG-CM-Y1884,1234609,PRJNA354640,16642635,391780,Sxyl_2.0
GCA_003706525.1,Suhomyces canberraensis,NRRL YB-2417,147334,PRJNA429441,14810411,566260,ASM370652v1
GCA_003707835.2,Suhomyces emberorum,NRRL Y-27606,246006,PRJNA429441,13517223,576575,ASM370783v2
GCA_003706505.2,Suhomyces pyralidae,NRRL Y-27085,147331,PRJNA429441,12461681,710604,ASM370650v2
GCF_001661415.1,Suhomyces tanzawaensis,NRRL Y-17324,46583,PRJNA207878,13136204,183924,Canta1
GCA_003316505.1,Suillus alpinus,MG64,1930190,PRJNA454572,37934265,6409,ASM331650v1
GCA_016695465.1,Suillus americanus,EM31,48561,PRJNA333476,50809076,45146,Suiame1
GCA_016584345.1,Suillus ampliporus,FC55,1912932,PRJNA460339,58334580,124994,Suiamp1
GCF_016758785.1,Suillus bovinus,UH-Sbo-P2,48563,PRJNA500124,47496138,320421,Suibov1
GCA_011800875.2,Suillus brevipes,Sb2,48565,PRJNA218802,52027859,74373,Suibr2
GCF_016758775.1,Suillus clintonianus,FC179,1904413,PRJNA456442,46838326,305201,Suicli1
GCA_016758765.1,Suillus cothurnatus,VC 1858,48568,PRJNA335141,94611779,320574,ASM1675876v1
GCA_016695475.1,Suillus decipiens,EM49,48569,PRJNA333477,62784544,43073,Suidec1
GCF_016758755.1,Suillus discolor,FC423,1912936,PRJNA571623,60609832,364311,Suidis1
GCF_016647785.1,Suillus fuscotomentosus,FC203,1912939,PRJNA572475,79655913,438233,Suifus1
GCA_016695485.1,Suillus hirtellus,EM16,279518,PRJNA333479,49942187,80667,Suihi1
GCA_016628065.1,Suillus lakei,FC43,48574,PRJNA499949,79746074,193458,Suilak1
GCA_000827255.1,Suillus luteus,UH-Slu-Lm8-n1,5384,PRJNA242126,37014302,51331,Suilu1
GCA_016628085.1,Suillus occidentalis,FC124,756607,PRJNA500540,57963537,94012,Suiocc1
GCF_016628075.1,Suillus paluster,FC165,48578,PRJNA500122,61993750,308198,Suipal1
GCA_016628565.1,Suillus placidus,DOB743,48579,PRJNA520344,55323552,424821,Suipla1
GCF_016647745.1,Suillus plorans,S12,116603,PRJNA621328,51861001,475900,Suiplo1
GCA_003313855.1,Suillus sp. MG131,MG131,2175967,PRJNA454572,40935350,14487,ASM331385v1
GCA_016800925.1,Suillus spraguei,EM44,5383,PRJNA333478,87086403,127413,Suipic1
GCF_016647625.1,Suillus subalutaceus,FC151,48586,PRJNA460943,64971567,204384,Suisu1
GCF_016647635.1,Suillus subaureus,MN1,48587,PRJNA346342,57660940,678602,Suisub1
GCA_016647755.1,Suillus subluteus,FC464,48588,PRJNA566866,114207342,431953,Suisubl1
GCA_016647685.1,Suillus tomentosus,FC115,48589,PRJNA444101,53063458,520664,Suitom1
GCA_016647645.1,Suillus variegatus,UH-Sva-Z1,48592,PRJNA519865,64862609,171491,Suivar1
GCA_016767475.1,Suillus weaverae,EM37,48593,PRJNA372929,42341223,63491,Suigr1
GCA_001599915.1,Symbiotaphrina buchneri,JCM 9740,40220,PRJDB3556;PRJDB3668,23712134,443652,JCM_9740_assembly_v001
GCA_008802785.1,Symmetrospora coprosmae,UCD350,69976,PRJNA564489,20184377,418427,ASM880278v1
GCA_013461545.1,Syncephalastrum contaminatum,UoMD18-1,2570299,PRJNA541789,26755803,34675,ASM1346154v1
GCA_000697355.1,Syncephalastrum monosporum,B8922,101128,PRJNA211907,29565430,221465,SynMonB8922-1.0
GCA_002105135.1,Syncephalastrum racemosum,NRRL 2496,13706,PRJNA330704,30745403,2374188,Synrac1
GCA_023630325.1,Syncephalastrum sp. PYS2702,PYS2702,2939551,PRJNA833221,28267595,147711,ASM2363032v1
GCA_023630315.1,Syncephalastrum sp. PYS2703,PYS2703,2939552,PRJNA833221,28262224,174458,ASM2363031v1
GCA_003614755.1,Syncephalis pseudoplumigaleata,Benny S71-1,1712513,PRJNA421590,16263107,5411,Synps1
GCA_006535955.1,Synchytrium endobioticum,MB42,286115,PRJNA453734,21483073,17164,ASM653595v1
GCF_006535985.1,Synchytrium microbalum,JEL517,1806994,PRJNA453749,26244175,425386,ASM653598v1
GCA_003999685.1,Taiwanofungus camphoratus,M8,2696576,PRJNA386064,33045214,2821609,ASM399968v1
GCA_003116875.1,Takashimella koratensis,JCM 12878,1390368,PRJDB3556;PRJDB3728,25142362,219369,JCM_12878_assembly_v001
GCA_003116915.1,Takashimella tepidaria,JCM 11965,211102,PRJDB3556;PRJDB3726,22370450,92303,JCM_11965_assembly_v001
GCA_002775195.1,Talaromyces adpressus,CBS 142503,1974180,PRJNA381192,36107696,125648,ASM277519v1
GCA_023721895.1,Talaromyces albobiverticillius,Tp-2,1441468,PRJNA835810,39953113,69528,ASM2372189v1
GCF_001896365.1,Talaromyces amestolkiae,CIB,1196081,PRJNA342263,33721883,936823,ASM189636v1
GCF_001907595.1,Talaromyces atroroseus,IBT 11181,1441469,PRJNA275056,30858562,376103,ASM190759v1
