ACCESSION,SPECIES,STRAIN,NCBI_TAXID,BIOPROJECT,ASM_LENGTH,N50,ASM_NAME
GCA_002104985.1,Rhizoclosmatium globosum,JEL800,329046,PRJNA330693,57018351,292246,Rhihy1
GCA_027596175.1,Rhizoclosmatium hyalinum,JEL0917,2724196,PRJNA619746,23450088,2546,ASM2759617v1
GCF_016906535.1,Rhizoctonia solani,AG-1 IA,456999,PRJNA624219,40703773,2303118,ASM1690653v1
GCA_040367235.1,Rhizodermea veluwensis,JCM 30689,859387,PRJDB3556;PRJDB3709,59797709,1995378,JCM_30689_assembly_v001
GCA_010015805.1,Rhizodiscina lignyota,CBS 133067,1504668,PRJNA263052,33426352,2163113,Rhili1
GCA_000611695.1,Rhizomucor miehei CAU432,CAU432,1031333,PRJNA66605,27442318,191792,RhzM_1.0
GCF_041956525.1,Rhizomucor pusillus,CBS 183.67,4840,PRJNA1064975,25384556,1214085,Rhipu1
GCA_015698045.1,Rhizophagus clarus,HR1,94130,PRJDB8680,146836162,1306809,RCL21
GCF_026210795.1,Rhizophagus irregularis,DAOM-197198,588596,PRJNA885267,146773001,5085394,ASM2621079v1
GCA_019425655.1,Rhizophagus prolifer,CMCC/AM-1901,2650738,PRJNA392539,98955991,4108,ASM1942565v1
GCA_027596075.1,Rhizophlyctis rosea,JEL0764,64517,PRJNA619747,48149512,104982,ASM2759607v1
GCA_002995455.1,Rhizopogon fuscorubens,AM-Bonito1a,87122,PRJNA436024,37669127,2159,Bonito1a_Rhifus_1.0
GCA_002994995.1,Rhizopogon hawkerae,AM-Trappe36296,98233,PRJNA436024,36992390,6426,Trappe36296_Rhihaw_1.0
GCA_002994865.1,Rhizopogon parksii,AM-Trappe36302,87126,PRJNA436024,35801119,6708,Trappe36302_Rhipar_1.0
GCA_930272055.1,Rhizopogon roseolus,Mykothek Nr 97.03,90004,PRJEB50709,37675430,61999,Rhizopogon_roseolus_Mykothek_Nr_97.03_genome
GCA_002995055.1,Rhizopogon rudus,AM-MX12-043c,181343,PRJNA436024,37101101,21432,MX12-043c_Rhirud_1.0
GCA_029603245.1,Rhizopogon salebrosus TDB-379,TDB-379,632084,PRJNA333299,82271765,106002,Rhisa1
GCA_001882365.1,Rhizopogon vesiculosus,AM-OR11-056,180088,PRJNA313117,43780879,28909,Rves_AM-OR11-056_1.0
GCA_002995315.1,Rhizopogon villosulus,AM-UT12-148a,80599,PRJNA436024,33267124,3622,UT12-148a_Rhivil_1.0
GCA_001658105.1,Rhizopogon vinicolor AM-OR11-026,AM-OR11-026,1314800,PRJNA196085,36102320,43737,Rhivi1
GCA_002995295.1,Rhizopogon vulgaris,AM-UT12-125,36057,PRJNA436024,29517789,16074,UT12-125_Rhivul_1.0
GCA_048164915.1,Rhizopus arrhizus,Z10C7,64495,PRJNA1194346,51296285,3444557,ASM4816491v1
GCA_003325435.1,Rhizopus azygosporus,CBS 357.93,86630,PRJNA418064,39022965,12571,Razy_CA
GCF_000149305.1,Rhizopus delemar RA 99-880,RA 99-880,246409,PRJNA13066,46087117,3104119,RO3
GCF_002708625.1,Rhizopus microsporus ATCC 52813,ATCC 52813,1340429,PRJNA205957,25972395,1118338,Rhimi1_1
GCA_054954275.1,Rhizopus stolonifer,PRFJ02,4846,PRJNA1337812,48208381,4366636,ASM5495427v1
GCA_964106605.1,Rhizosphaera kalkhoffii,,57485,PRJEB40665;PRJEB43510;PRJEB43745;PRJEB73946;PRJEB76005;PRJNA533106,24808958,1841781,gdRhiKalk1.hap1.1
GCA_015501585.1,Rhodocollybia butyracea,AH 40177,206335,PRJNA333300,96282412,155419,Rhobut1_1
GCA_965654425.1,Rhodocollybia maculata,,71918,PRJEB40665;PRJEB43510;PRJEB43745;PRJEB78642;PRJEB94827;PRJNA533106,143321711,12465744,gfRhoMacu1.hap1.1
GCF_022264815.1,Rhodofomes roseus,CIRM-BRFM 1785,34475,PRJNA444024,38369625,1142371,Fomros1
GCA_050402905.1,Rhodosporidiobolus azoricus,JCM11251,145577,PRJDB17412,22682430,223031,Rs_azoricus_JCM11251v1
GCA_048544765.1,Rhodosporidiobolus colostri,RC20,255053,PRJNA713935,24839518,1341493,ASM4854476v1
GCA_052324485.1,Rhodosporidiobolus fluvialis,NJ103,33190,PRJNA990320,25901921,1883531,ASM5232448v1
GCA_050402965.1,Rhodosporidiobolus lusitaniae,JCM8547,33191,PRJDB17412,24563961,135555,Rs_lusitaniae_JCM8547v1
GCA_050402985.1,Rhodosporidiobolus microsporus,JCM6882,86835,PRJDB17412,25687078,101261,Rs_microsporus_JCM6882v1
GCA_051805555.1,Rhodosporidiobolus nylandii,JCM10213,100910,PRJDB35537,25667008,1660563,RnylJCM10213v2
GCA_034387635.1,Rhodosporidiobolus odoratus,XQR,168509,PRJNA874295,24898183,1200460,ASM3438763v1
GCA_050403025.1,Rhodosporidiobolus poonsookiae,JCM10207,100911,PRJDB17412,23978565,167670,Rs_odoratus_JCM11641v1
GCA_050403045.1,Rhodosporidiobolus ruineniae,JCM8097,5004,PRJDB17412,25142625,188449,Rs_poonsookiae_JCM10207v1
GCA_050403085.1,Rhodotorula araucariae,JCM3770,86829,PRJDB17412,19688143,51923,Rt_araucariae_JCM3770v1
GCA_920104245.2,Rhodotorula babjevae,CBS 7808,86837,PRJEB48745,21862387,1067634,Hybrid_genome_assembly_and_annotation
GCA_050403125.1,Rhodotorula dairenensis,JCM3774,86832,PRJDB17412,19455747,79538,Rt_dairenensis_JCM3774v1
GCA_051313295.1,Rhodotorula diobovata,TRY 7.1,5288,PRJNA1259225,20773408,108622,ASM5131329v1
GCA_037974285.1,Rhodotorula glutinis,QYH-2023,5535,PRJNA1045382,19825474,1249260,ASM3797428v1
GCF_001329695.1,Rhodotorula graminis WP1,WP1,578459,PRJNA32711,21013998,1420730,Rhoba1_1
GCA_056149925.1,Rhodotorula kratochvilovae,OB1,86836,PRJNA1390994,22171710,1472684,EIMB_Rkra_OB1_1.0
GCA_034406715.1,Rhodotorula mucilaginosa,GDMCC2.30,5537,PRJNA1034680,20314606,1363337,ASM3440671v1
GCF_050403185.1,Rhodotorula pacifica,JCM10908,1495444,PRJDB17412,20374152,562053,Rt_pacifica_JCM10908v1
GCF_050403205.1,Rhodotorula paludigena,JCM10292,86838,PRJDB17412,20813848,293322,Rt_paludigena_JCM10292v1
GCA_051805495.1,Rhodotorula sphaerocarpa,JCM8202,86839,PRJDB35537,17498718,1155053,RsphJCM8202v2
GCA_002922495.1,Rhodotorula taiwanensis,MD1149,741276,PRJNA352283,19568495,388693,ASM292249v1
GCF_000320785.1,Rhodotorula toruloides NP11,NP11,1130832,PRJNA169538,20223942,574942,RHOziaDV1.0
GCA_900074905.1,Rhynchosporium agropyri,04CH-RAC-A.6.1,914238,PRJEB12900,52477121,303442,version_1
GCA_046529785.1,Rhynchosporium graminicola,WAI453,2792576,PRJNA910335,57756617,3757116,ASM4652978v1
GCA_900074895.1,Rhynchosporium secalis,02CH4-6a.1,38038,PRJEB12899,49411302,113654,version_1
GCA_054392445.1,Rhypophila decipiens,CBS 256.69,261697,PRJNA1081071,48306602,197777,ASM5439244v1
GCA_000467735.1,Rhytidhysteron rufulum CBS 306.38,CBS 306.38,1136865,PRJNA81799,39856753,26865,ASM46773v1
GCA_004355085.1,Rickenella mellea,SZMC22713,50990,PRJNA334780,45069463,361966,Ricmel1
GCA_040938115.1,Rigidonotus glomeratus,Yunnan,120825,PRJNA1100642,38374347,2085074,ASM4093811v1
GCA_964257455.1,Rinodina dolichospora,,2840261,PRJEB77567,31028479,10682,public_SRR14721991_concoct_merged.0
GCA_964254855.1,Rinodina tephraspis,,411585,PRJEB77567,22757456,4451,public_SRR14722043_metabat2_bin.3
GCA_964187995.1,Ripartites tricholoma,,230827,PRJEB40665;PRJEB43510;PRJEB43745;PRJEB65400;PRJEB76702;PRJNA533106,59827961,5378089,gfRipTric1.1
GCA_029378245.1,Roridomyces roridus,9284,1738132,PRJNA538199,91122911,1221738,Rorror1
GCA_021209875.1,Rosellinia necatrix,R18_UHMW+HMW,77044,PRJNA727191,49113603,5164013,ASM2120987v1
GCA_038090415.1,Rossbeevera mucosa,NY1194094,3095523,PRJNA1022813,62732166,9471,NY1194094-Rossbeevera-mucosa
GCA_038090155.1,Rossbeevera pachydermis,NY2072539,1325520,PRJNA1022813,60637697,5610,NY2072539-Rossbeevera-pachydermis
GCA_022497145.1,Rostrohypoxylon terebratum,CBS 119137,392036,PRJNA567568,37279361,270506,Roster1
GCA_038089855.1,Royoungia palumana,NY2686028,2614626,PRJNA1022813,49139164,17867,NY2686028-Australopilus-palumanus
GCA_000442015.1,Rozella allomycis CSF55,CSF55,988480,PRJNA81749,11859274,58027,Rozella_k41_t100
GCA_038093575.1,Rubinoboletus rubinus,KM192148,676150,PRJNA1022813,26669418,2724,KM192148-Rubinoboletus-rubinus
GCA_038091165.1,Rubroboletus pulcherrimus,MICH24411,1751885,PRJNA1022813,44175737,10462,MICH24411-Boletus-pulcherrimus
GCA_038091115.1,Rubroboletus rhodosanguineus,MICH254748,1354910,PRJNA1022813,101649250,1383,MICH254748-Rubroboletus-rhodosanguineus
GCA_038090635.1,Rubroboletus satanas,MICH61460,5370,PRJNA1022813,46332505,11167,MICH61460-Boletus-satanas
GCA_038093855.1,Rugiboletus extremiorientalis,TRTC161168,1603060,PRJNA1022813,77550435,2392,DLT08-049-Rugiboletus-extremiorientale
GCA_045529385.1,Rugonectria neobalansae,CBS 125120,1634500,PRJNA1161995,42405541,43180,TL_RN_CBS125120
GCA_023509875.1,Rugonectria rugulosa,CBS 126565,144049,PRJNA826071,46955649,56005,ASM2350987v1
GCA_018221805.1,Rugosomyces carneus,D47,1611796,PRJNA417766,58963700,3469,ASM1822180v1
GCA_011316305.1,Rusavskia elegans,YAF01,88742,PRJNA511131,44317579,385707,ASM1131630v1
GCA_003313715.1,Russula abietina,MG143,482377,PRJNA454572,53599711,10405,ASM331371v1
GCA_022496215.1,Russula brevipes,BPL707,98861,PRJNA331553,48529157,153050,Rusbre1
GCA_022376555.1,Russula compacta,BPL669,40490,PRJNA345704,45678814,135989,Ruscom1
GCA_054948915.1,Russula decolorans,Maridalen,152956,PRJNA1081014,57038028,289313,ASM5494891v1
GCA_965112905.1,Russula delica,,111140,PRJEB40665;PRJEB43510;PRJEB43745;PRJEB81383;PRJEB84402;PRJNA533106,49022622,4150534,gfRusDeli1.hap1.1
GCA_022376545.1,Russula dissimulans,BPL704,258981,PRJNA331554,44689478,288528,Rusdis1
GCA_025769875.1,Russula earlei,BPL698,71964,PRJNA571624,70012961,76523,Rusear1
GCA_015178925.1,Russula emetica,Prilba,152958,PRJNA572472,55121418,533037,Ruseme1
GCA_964330295.1,Russula faginea,,1033783,PRJEB40665;PRJEB43510;PRJEB43745;PRJEB73401;PRJEB82110;PRJNA533106,41716408,4016879,gfRusFagi1.1
GCA_003316565.1,Russula foetens,MG47,131541,PRJNA454572,49881810,10290,ASM331656v1
GCA_975961605.1,Russula gracillima,,176794,PRJEB40665;PRJEB43510;PRJEB43745;PRJEB96159;PRJEB96911;PRJNA533106,41361926,3993894,gfRusGrai3.1
GCA_022884055.1,Russula griseocarnosa,E138,466936,PRJNA719232,50605217,524947,ASM2288405v1
GCA_003316425.1,Russula lepida,MG46,152963,PRJNA454572,41450637,48226,ASM331642v1
GCA_964656355.1,Russula nigricans,,152964,PRJEB40665;PRJEB43510;PRJEB43745;PRJEB77549;PRJEB83354;PRJNA533106,45011098,4241509,gfRusNigr1.hap2.1
GCA_015178965.1,Russula ochroleuca,Prilba,152965,PRJNA460404,44738512,1153059,Rusoch1
GCA_963926505.1,Russula olivacea,,152966,PRJEB40665;PRJEB43510;PRJEB43745;PRJEB66241;PRJEB72126;PRJNA533106,38334703,3449110,gfRusOliv1.1
GCA_965121685.1,Russula vesca,,152972,PRJEB40665;PRJEB43510;PRJEB43743;PRJEB43745;PRJEB75884;PRJEB85584;PRJNA533106,55098841,5040368,gfRusVesc1.hap1.1
GCA_022376525.1,Russula vinacea,BPL710,517384,PRJNA345707,43280073,178990,Rusvin1
GCA_042920275.1,Russula virescens,QTJ,71688,PRJNA975268,55567628,4889131,ASM4292027v1
GCA_000812895.1,Rutstroemia sydowiana,CBS 115975,54687,PRJNA254410,51994176,14699,ASM81289v1
GCA_022345705.2,Sabuloglossum arenarium,OHW4XY2QZN,1265596,PRJNA481554,32533234,49199,ASM2234570v2
GCA_010015785.1,Saccharata proteae CBS 121410,CBS 121410,1314787,PRJNA196072,31432921,934362,Sacpr1
GCA_000292725.1,Saccharomyces arboricola H-6,H-6,1160507,PRJNA88533,11547373,879294,SacArb1.0
GCA_019431265.1,Saccharomyces bayanus,FM677,4931,PRJNA741321,12163509,913400,ASM1943126v1
GCF_000146045.2,Saccharomyces cerevisiae S288C,S288C,559292,PRJNA43747,12071326,924431,R64
GCA_009665555.1,Saccharomyces cerevisiae x Saccharomyces eubayanus,yHQL630,1684324,PRJNA522928,22997708,177882,ASM966555v1
GCA_009667055.1,Saccharomyces cerevisiae x Saccharomyces eubayanus x Saccharomyces kudriavzevii x Saccharomyces uvarum,yHQL563,2528333,PRJNA522928,30151025,231134,ASM966705v1
GCA_009666275.1,Saccharomyces cerevisiae x Saccharomyces eubayanus x Saccharomyces uvarum,yHAB34,1470621,PRJNA522928,24616105,115644,ASM966627v1
GCA_030578135.1,Saccharomyces cerevisiae x Saccharomyces kudriavzevii,CEG,332112,PRJNA941226,15391483,345452,HGU_ScerxSkud_CEG
GCA_009666465.1,Saccharomyces cerevisiae x Saccharomyces kudriavzevii x Saccharomyces eubayanus,yHQL560,2528332,PRJNA522928,25461532,172394,ASM966646v1
GCA_013180725.1,Saccharomyces cerevisiae x Saccharomyces kudriavzevii x Saccharomyces uvarum,CBS 2834,1431717,PRJNA522928,27077808,72112,ASM1318072v1
GCA_013180185.1,Saccharomyces cerevisiae x Saccharomyces uvarum,Muri,489137,PRJNA522928,22945418,280292,ASM1318018v1
GCF_001298625.1,Saccharomyces eubayanus,FM1318,1080349,PRJNA243390,11670174,896107,SEUB3.0
GCA_009666385.1,Saccharomyces eubayanus x Saccharomyces uvarum,yHQL555,1911678,PRJNA522928,11947418,463288,ASM966638v1
GCA_900290405.1,Saccharomyces jurei,,1987369,PRJEB24816,11833026,738741,SacJureiUoM1
GCF_947243775.1,Saccharomyces kudriavzevii IFO 1802,IFO1802,226230,PRJEB57075,11913776,901691,Skud-IFO1802
GCF_947241705.1,Saccharomyces mikatae IFO 1815,IFO1815,226126,PRJEB57075,12104871,811203,Smik-IFO1815
GCF_002079055.1,Saccharomyces paradoxus,CBS432,27291,PRJEB7245,12021328,903028,ASM207905v1
GCA_947243795.1,Saccharomyces uvarum,ZP964,230603,PRJEB57075,11715280,920918,Suva-ZP964
GCF_020623625.1,Saccharomycodes ludwigii,NBRC 1722,36035,PRJNA28063,12500424,1848403,UHD_SCDLUD_16
GCA_031125765.1,Saccharomycopsis amapae,CBS 7872,51913,PRJNA977123,14931499,153752,ASM3112576v1
GCA_031125705.1,Saccharomycopsis babjevae,CBS 9167,369742,PRJNA977123,14481683,201404,ASM3112570v1
GCA_031125595.1,Saccharomycopsis capsularis,CBS 7262,36036,PRJNA977123,17252496,577772,ASM3112559v1
GCF_037102585.1,Saccharomycopsis crataegensis,SC-9,43959,PRJDB9099,17100033,2353792,ASM3710258v1
GCA_002564245.1,Saccharomycopsis fermentans,CBS 7830,53486,PRJNA251344,14461413,2145923,ASM256424v1
GCA_001936155.1,Saccharomycopsis fibuligera,KPH12,4944,PRJNA295615,19567216,3000806,KPH12
GCA_002564235.1,Saccharomycopsis fodiens,CBS 8332,1305767,PRJNA251344,14948151,2605998,ASM256423v1
GCA_030578595.1,Saccharomycopsis guyanensis,CBS 12914,1379279,PRJNA736342,13869514,885145,ASM3057859v1
GCA_031125485.1,Saccharomycopsis javanensis,CBS 2555,43983,PRJNA977123,14265942,253886,ASM3112548v1
GCA_031125475.1,Saccharomycopsis lassenensis,CBS 8524,130813,PRJNA977123,12860876,415112,ASM3112547v1
GCA_004014935.1,Saccharomycopsis malanga,KCN26,44092,PRJNA421856,16778506,3137114,ASM401493v1
GCA_031125455.1,Saccharomycopsis microspora,CBS 6393,65477,PRJNA977123,15837378,525497,ASM3112545v1
GCA_030571755.1,Saccharomycopsis olivae (nom. inval.),CBS 12701,1305769,PRJNA736342,12152929,130656,ASM3057175v1
GCA_031125405.1,Saccharomycopsis oosterbeekiorum,CBS 14943,2268993,PRJNA977123,13576448,180341,ASM3112540v1
GCA_020342235.1,Saccharomycopsis phalluae,GUCC 202006,2826930,PRJNA721835,14148124,1822654,ASM2034223v1
GCA_054953955.1,Saccharomycopsis schoenii,GDD12,44080,PRJNA1364152,14265609,2335549,ASM5495395v1
GCA_030583325.1,Saccharomycopsis selenospora,NRRL Y-1357,43975,PRJNA736342,14908187,266562,ASM3058332v1
GCA_031124835.1,Saccharomycopsis synnaedendra,CBS 7763,44079,PRJNA977123,15939567,1002529,ASM3112483v1
GCA_031124825.1,Saccharomycopsis vini,CBS 4110,44085,PRJNA977123,17394031,30148,ASM3112482v1
GCA_051599425.1,Saitoella coloradoensis,NRRL_YB-2330,1099800,PRJDB20263,14066465,402557,Sai_col_YB2330_v1
GCF_001661265.1,Saitoella complicata NRRL Y-17804,NRRL Y-17804,698492,PRJNA62119,14136186,436079,Saico1
GCA_003942215.1,Saitozyma podzolica,DSM 27192,1890683,PRJNA506379,29888215,1066819,ASM394221v1
GCA_000697495.1,Saksenaea oblongispora B3353,B3353,1357693,PRJNA211918,40754320,109323,SakOblB3353-1.0
GCA_000697055.1,Saksenaea vasiformis B4078,B4078,1274794,PRJNA184887,42502389,79983,SakVasB4078-1.0
GCA_005059885.1,Salinomyces thailandicus,CCFEE 6315,706561,PRJNA342238,23880597,331982,ASM505988v1
GCA_029952725.1,Salmacisia buchloeana,OK1,392538,PRJNA961724,20053587,901006,ASM2995272v1
GCA_001455915.2,Samsoniella hepiali,FENG,797268,PRJNA301665,34681960,2347338,ASM145591v2
GCA_018985235.1,Sanchytrium tribonematis,X-128,2020955,PRJNA668694,11647285,11281,ASM1898523v1
GCA_048932585.1,Sanghuangporus baumii,KMRB15090420,108892,PRJNA1153063,34120912,2523607,ASM4893258v1
GCA_016618145.1,Sanghuangporus lonicericola,SCIM 3001,1659843,PRJNA587366,83113497,5825,ASM1661814v1
GCA_048932755.1,Sanghuangporus sanghuang,KMRB14110725,1659845,PRJNA1153063,36201169,3023354,ASM4893275v1
GCA_041442975.1,Sanghuangporus vaninii,SiL92,175686,PRJNA1146927,34358263,2633775,ASM4144297v1
GCA_033182465.1,Sanghuangporus weigelae,Si20,1659846,PRJNA1030531,33912918,2774212,ASM3318246v1
GCA_032821775.1,Sanguinoderma infundibulare,Cui 17238,2834309,PRJNA994897,48989820,3461589,ASM3282177v1
GCA_003313825.1,Sarcodon aspratus,MG57,155012,PRJNA454572,35703634,31964,ASM331382v1
GCA_054684335.1,Sarcoleotia globosa,NBRC 116039,315203,PRJDB17924,30233643,198630,Sglo_1.0
GCA_009761415.1,Sarcomyxa edulis,SE1,1755894,PRJNA483858,35651721,1772559,ASM976141v1
GCA_026026355.1,Sarcosagium campestre,Spribille 41927/TS-e1948,286406,PRJNA833438,20202879,563422,ASM2602635v1
GCA_026026165.1,Sarea resinae,Spribille s.n. 20.10.2019/TS-e1941,273283,PRJNA833438,25517000,270143,ASM2602616v1
GCA_040543115.1,Sarocladium attenuatum,SA 17035,284136,PRJNA1097060,33961341,3151199,ASM4054311v1
GCA_008271525.1,Sarocladium brachiariae,HND5,1686168,PRJNA505590,31862451,3269626,CATAS_Sbra_1.0
GCA_021176775.1,Sarocladium implicatum,TR,1610689,PRJNA267627,30180565,3477858,ASM2117677v1
GCA_030734395.1,Sarocladium kiliense,ZJ-1,45277,PRJNA997607,37625230,2236409,ASM3073439v1
GCA_040543105.1,Sarocladium oryzae,SA 3-23,284135,PRJNA1097060,32642330,3679325,ASM4054310v1
GCA_040543125.1,Sarocladium sparsum,SA 3-64,2696075,PRJNA1097060,32472760,3920136,ASM4054312v1
GCA_030435815.1,Sarocladium strictum,F4-1,5046,PRJNA856090,32378563,4214981,ASM3043581v1
GCA_029379155.1,Sarocladium terricola,RCEF6201,1610694,PRJNA733847,33965804,4414926,ST-P5
GCA_056633335.1,Sarocladium zeae,NRRL31242,1036732,PRJNA1027287,31748464,3789025,ASM5663333v1
GCA_030564945.1,Saturnispora ahearnii,NRRL Y-7555,58633,PRJNA736342,9628285,428273,ASM3056494v1
GCA_030571455.1,Saturnispora besseyi,NRRL Y-63574,324744,PRJNA736342,9751665,458447,ASM3057145v1
GCA_030462855.1,Saturnispora bothae,UFMG-CM-Y292,1355919,PRJNA736342,9190148,304829,ASM3046285v1
GCA_003708095.3,Saturnispora dispora,NRRL Y-1447,29835,PRJNA736342,9994084,217078,ASM370809v3
GCA_030560905.1,Saturnispora diversa,NRRL Y-5713,5489,PRJNA736342,9779565,234864,ASM3056090v1
GCA_030584985.1,Saturnispora galanensis,CBS 15223,2860394,PRJNA736342,9689597,235304,ASM3058498v1
GCA_030570395.1,Saturnispora gosingensis,NRRL Y-48718,756770,PRJNA736342,9951825,678584,ASM3057039v1
GCA_003707255.2,Saturnispora hagleri,NRRL Y-27828,297360,PRJNA429441,10171574,322914,ASM370725v2
GCA_030563645.1,Saturnispora halmiae,CBS 11009T,380880,PRJNA736342,8496074,425845,ASM3056364v1
GCA_030557035.1,Saturnispora kantuleensis,CBS 15217,2173148,PRJNA736342,9533814,290500,ASM3055703v1
GCA_030564545.1,Saturnispora mendoncae,NRRL Y-11515,324741,PRJNA736342,8816516,298368,ASM3056454v1
GCA_030581435.1,Saturnispora quitensis,CBS 12184,796594,PRJNA736342,10263186,303077,ASM3058143v1
GCA_030579535.1,Saturnispora saitoi,NRRL Y-6671,58634,PRJNA736342,9774660,660577,ASM3057953v1
GCA_030563185.1,Saturnispora sanitii,CBS 10864,714657,PRJNA736342,9267221,282689,ASM3056318v1
GCA_030563565.1,Saturnispora sekii,CBS 10931T,635123,PRJNA736342,9524839,216962,ASM3056356v1
GCA_030570415.1,Saturnispora serradocipensis,NRRL Y-48717,756769,PRJNA736342,10222353,320890,ASM3057041v1
GCA_030579555.1,Saturnispora silvae,NRRL Y-6725,52249,PRJNA736342,9281073,1074780,ASM3057955v1
GCA_003705435.2,Saturnispora zaruensis,NRRL Y-7008,58635,PRJNA429441,9766786,1115028,ASM370543v2
GCA_051599415.1,Savitreella phatthalungensis,PYCC_9005,3025216,PRJDB20263,12735194,537975,Sav_pha_PYCC9005_v1
GCA_034509035.1,Saxispiralis lemnorum,MUM 23.14,3075358,PRJNA1021044,25844760,152083,ASM3450903v1
GCF_035928015.1,Saxophila tyrrhenica,CCFEE 5935,1690608,PRJNA666634,25918878,1415088,ASM3592801v1
GCF_000732125.1,Scedosporium apiospermum,IHEM 14462,563466,PRJNA244532,43437139,1380919,ScApio1.0
GCA_052249765.1,Scedosporium aurantiacum,16-90050374,315946,PRJNA1249256,39272335,4772094,ASM5224976v1
GCA_055860885.1,Scedosporium boydii,DI16-480,5597,PRJNA1378979,43552670,2168207,UMB_ScBoyd480_1.0
GCA_002812735.1,Scedosporium dehoogii,120008799-01/4,563467,PRJNA382498,41189046,169552,ASM281273v1
GCA_034774675.1,Scedosporium minutisporum,MUT 6113,315945,PRJNA514913,42337440,36858,ASM3477467v1
GCA_964255955.1,Schaereria dolodes,,1042397,PRJEB77567,21148796,37598,private_X15_concoct_bin.2
GCF_036850825.1,Scheffersomyces amazonensis,UFMG-HMD-26.3,1078765,PRJNA1015963,14209774,2007831,Schama1
GCF_036884675.1,Scheffersomyces coipomensis,NRRL Y-17651,1788519,PRJNA460959,14757374,2308914,Schcoi1
GCA_030555905.1,Scheffersomyces cryptocercus,NRRL Y-48824,1276504,PRJNA736342,16728292,453242,ASM3055590v1
GCA_030575095.1,Scheffersomyces ergatensis,NRRL Y-17652,1072095,PRJNA736342,14283631,496041,ASM3057509v1
GCA_030463055.1,Scheffersomyces gosingicus (nom. inval.),CBS 11433,979893,PRJNA736342,13901503,127517,ASM3046305v1
GCA_030572695.1,Scheffersomyces illinoinensis,NRRL Y-48827,1303940,PRJNA736342,14431087,183813,ASM3057269v1
GCA_030572575.1,Scheffersomyces insectosa,NRRL Y-12854,1111082,PRJNA736342,16440304,96404,ASM3057257v1
GCA_030578435.1,Scheffersomyces lignicola (nom. inval.),CBS 10612,318678,PRJNA736342,12915966,332310,ASM3057843v1
GCA_001599395.1,Scheffersomyces lignosus,JCM 9837,1111081,PRJDB3556;PRJDB3626,16592489,1946329,JCM_9837_assembly_v001
GCA_030571865.1,Scheffersomyces parashehatae,CBS 12535,1304135,PRJNA736342,16699464,248507,ASM3057186v1
GCA_030556775.1,Scheffersomyces quercinus,NRRL Y-48825,1125882,PRJNA736342,16822306,645630,ASM3055677v1
GCA_030564745.1,Scheffersomyces segobiensis,NRRL Y-11571,45512,PRJNA736342,14494163,646068,ASM3056474v1
GCA_002118035.1,Scheffersomyces shehatae,ATY839,45589,PRJDB5577,17147083,2759450,SsheATY839_1.0
GCF_019049425.1,Scheffersomyces spartinae,ARV_011,45513,PRJNA738152,12132557,473448,ASM1904942v1
GCA_002245345.1,Scheffersomyces stambukii,UFMG-CM-Y427,1751990,PRJNA381634,13241167,116292,ASM224534v1
GCF_000209165.1,Scheffersomyces stipitis CBS 6054,CBS 6054,322104,PRJNA16843,15441179,1841851,ASM20916v1
GCA_030565185.1,Scheffersomyces titani,CBS 13926,2859242,PRJNA736342,14605590,213267,ASM3056518v1
GCA_030565005.1,Scheffersomyces virginianus,NRRL Y-48822,1125881,PRJNA736342,16808130,350086,ASM3056500v1
