ACCESSION,SPECIES,STRAIN,NCBI_TAXID,BIOPROJECT,ASM_LENGTH,N50,ASM_NAME
GCA_000256865.1,Saccharomyces kudriavzevii FM1069,FM1069,1163632,PRJNA42347,10400950,11394,Saccharomyces_kudriavzevii_strain_FM1069_v1.0
GCA_000256825.1,Saccharomyces kudriavzevii FM1071,FM1071,1165457,PRJNA42347,10082532,11448,Saccharomyces_kudriavzevii_strain_FM1071_v1.0
GCA_000256845.1,Saccharomyces kudriavzevii FM1072,FM1072,1163638,PRJNA42347,10034788,11500,Saccharomyces_kudriavzevii_strain_FM1072_v1.0
GCA_000256805.1,Saccharomyces kudriavzevii FM1073,FM1073,1163639,PRJNA42347,9386377,11591,Saccharomyces_kudriavzevii_strain_FM1073_v1.0
GCA_000256925.1,Saccharomyces kudriavzevii FM1074,FM1074,1163640,PRJNA42347,9646859,11499,Saccharomyces_kudriavzevii_strain_FM1074_v1.0
GCA_000256905.1,Saccharomyces kudriavzevii FM1075,FM1075,1163642,PRJNA42347,9549641,11552,Saccharomyces_kudriavzevii_strain_FM1075_v1.0
GCA_000256885.1,Saccharomyces kudriavzevii FM1076,FM1076,1163643,PRJNA42347,10032143,11390,Saccharomyces_kudriavzevii_strain_FM1076_v1.0
GCA_000256985.1,Saccharomyces kudriavzevii FM1077,FM1077,1163644,PRJNA42347,10287490,11348,Saccharomyces_kudriavzevii_strain_FM1077_v1.0
GCA_000257005.1,Saccharomyces kudriavzevii FM1078,FM1078,1163636,PRJNA42347,10211688,11453,Saccharomyces_kudriavzevii_strain_FM1078_v1.0
GCA_000257025.1,Saccharomyces kudriavzevii FM1079,FM1079,1163637,PRJNA42347,9922665,11566,Saccharomyces_kudriavzevii_strain_FM1079_v1.0
GCA_000256965.1,Saccharomyces kudriavzevii FM1094,FM1094,1165458,PRJNA42347,8572234,11603,Saccharomyces_kudriavzevii_strain_FM1094_v1.0
GCF_947243775.1,Saccharomyces kudriavzevii IFO 1802,IFO1802,226230,PRJEB57075,11913776,901691,Skud-IFO1802
GCA_000257105.1,Saccharomyces kudriavzevii IFO10990,IFO10990,1163646,PRJNA42347,10520690,11417,Saccharomyces_kudriavzevii_strain_IFO10990_v1.0
GCA_000257085.1,Saccharomyces kudriavzevii IFO10991,IFO10991,1163647,PRJNA42347,10479292,11440,Saccharomyces_kudriavzevii_strain_IFO10991_v1.0
GCA_000257065.1,Saccharomyces kudriavzevii IFO1803,IFO1803,1163648,PRJNA42347,10364417,11326,Saccharomyces_kudriavzevii_strain_IFO1803_v1.0
GCA_000257045.1,Saccharomyces kudriavzevii ZP591,ZP591,1165456,PRJNA42347,10682064,11393,Saccharomyces_kudriavzevii_strain_ZP591_v1.0
GCA_029884715.1,Saccharomyces mikatae,NBRC 10994,114525,PRJNA934353,12361694,771552,ASM2988471v1
GCF_947241705.1,Saccharomyces mikatae IFO 1815,IFO1815,226126,PRJEB57075,12104871,811203,Smik-IFO1815
GCF_002079055.1,Saccharomyces paradoxus,CBS432,27291,PRJEB7245,12021328,903028,ASM207905v1
GCA_000166955.1,Saccharomyces paradoxus NRRL Y-17217,NRRL Y-17217,226125,PRJNA1440,11872617,49124,ASM16695v1
GCA_011022315.1,Saccharomyces pastorianus,CBS 1483,27292,PRJNA522669,22966002,862309,ASM1102231v1
GCA_001515425.2,Saccharomyces pastorianus CBS 1503,CBS1503,1429090,PRJDB4073,17195167,484478,Saccharomyces_pastorianus_CBS1503_chromoso_mes_assembly_1.0
GCA_000586595.1,Saccharomyces pastorianus CBS 1513,CBS 1513,1073566,PRJNA71341,19367659,552537,S._carlsbergensis_CBS1513
GCA_000287895.1,Saccharomyces pastorianus CCY48 - 91,CCY48 - 91,1214527,PRJNA169496,24208488,60494,SacPas1.0
GCA_000182115.1,Saccharomyces pastorianus Weihenstephan 34/70,Weihenstephan 34/70,520522,PRJNA29791,22382146,12548,ASM18211v1
GCA_000442675.2,Saccharomyces sp. EDRL,EDRL,1343043,PRJNA207020,11469511,306308,ASM44267v2
GCA_042257055.1,Saccharomyces sp. FC-2024a,SchiCL1206,3129044,PRJNA1084000,12122728,945030,ASM4225705v1
GCA_002375215.1,Saccharomyces sp. M14,M14,1337648,PRJNA349105,22766700,575172,ASM237521v1
GCA_947243795.1,Saccharomyces uvarum,ZP964,230603,PRJEB57075,11715280,920918,Suva-ZP964
GCA_000166995.1,Saccharomyces uvarum CLIB 533,MCYC 623,659244,PRJNA1441,11477549,25082,ASM16699v1
GCA_029300675.1,Saccharomycetaceae sp.,CTeuk-1836,1769366,PRJNA810309,35189821,15987,ASM2930067v1
GCA_029290875.1,Saccharomycetales sp.,CTeuk-1144,1891166,PRJNA810309,10661328,806743,ASM2929087v1
GCF_020623625.1,Saccharomycodes ludwigii,NBRC 1722,36035,PRJNA28063,12500424,1848403,UHD_SCDLUD_16
GCA_054085685.1,Saccharomycodes sp. B7079-1,CBS 12645,3470749,PRJNA961205,13318038,1747256,DORT_Sapseu_12645
GCA_029299835.1,Saccharomycopsidaceae sp.,CTeuk-1921,2306475,PRJNA810309,3246199,5034,ASM2929983v1
GCA_031125765.1,Saccharomycopsis amapae,CBS 7872,51913,PRJNA977123,14931499,153752,ASM3112576v1
GCA_031125705.1,Saccharomycopsis babjevae,CBS 9167,369742,PRJNA977123,14481683,201404,ASM3112570v1
GCA_031125595.1,Saccharomycopsis capsularis,CBS 7262,36036,PRJNA977123,17252496,577772,ASM3112559v1
GCF_037102585.1,Saccharomycopsis crataegensis,SC-9,43959,PRJDB9099,17100033,2353792,ASM3710258v1
GCA_002564245.1,Saccharomycopsis fermentans,CBS 7830,53486,PRJNA251344,14461413,2145923,ASM256424v1
GCA_001936155.1,Saccharomycopsis fibuligera,KPH12,4944,PRJNA295615,19567216,3000806,KPH12
GCA_001936135.1,Saccharomycopsis fibuligera x Saccharomycopsis cf. fibuligera,KJJ81,1725355,PRJNA295614,38516460,3014088,KJJ81
GCA_002564235.1,Saccharomycopsis fodiens,CBS 8332,1305767,PRJNA251344,14948151,2605998,ASM256423v1
GCA_030578595.1,Saccharomycopsis guyanensis,CBS 12914,1379279,PRJNA736342,13869514,885145,ASM3057859v1
GCA_031125485.1,Saccharomycopsis javanensis,CBS 2555,43983,PRJNA977123,14265942,253886,ASM3112548v1
GCA_031125475.1,Saccharomycopsis lassenensis,CBS 8524,130813,PRJNA977123,12860876,415112,ASM3112547v1
GCA_004014935.1,Saccharomycopsis malanga,KCN26,44092,PRJNA421856,16778506,3137114,ASM401493v1
GCA_031125455.1,Saccharomycopsis microspora,CBS 6393,65477,PRJNA977123,15837378,525497,ASM3112545v1
GCA_030571755.1,Saccharomycopsis olivae (nom. inval.),CBS 12701,1305769,PRJNA736342,12152929,130656,ASM3057175v1
GCA_031125405.1,Saccharomycopsis oosterbeekiorum,CBS 14943,2268993,PRJNA977123,13576448,180341,ASM3112540v1
GCA_020342235.1,Saccharomycopsis phalluae,GUCC 202006,2826930,PRJNA721835,14148124,1822654,ASM2034223v1
GCA_054953955.1,Saccharomycopsis schoenii,GDD12,44080,PRJNA1364152,14265609,2335549,ASM5495395v1
GCA_030583325.1,Saccharomycopsis selenospora,NRRL Y-1357,43975,PRJNA736342,14908187,266562,ASM3058332v1
GCA_037355385.1,Saccharomycopsis sp. FM-2023a,CD511,3086987,PRJNA1031011,14186658,54293,Sgei_CD511
GCA_047716205.1,Saccharomycopsis sp. HYP105-1,HYP105-1,3391607,PRJNA1207802,14660752,206054,ASM4771620v1
GCA_047716225.1,Saccharomycopsis sp. HYY145-3,HYY145-3,3391608,PRJNA1207802,14664437,217686,ASM4771622v1
GCA_030450195.1,Saccharomycopsis sp. KB-2023a,UFMG-CM-Y6991,3044176,PRJNA963192,13316406,257216,ASM3045019v1
GCA_030564765.1,Saccharomycopsis sp. NRRL Y-5750,NRRL Y-5750,2866353,PRJNA736342,17035076,162168,ASM3056476v1
GCA_002895615.1,Saccharomycopsis sp. UWO(PS) 91-127.1,UWO(PS) 91-127.1,1504575,PRJNA251344,12192213,1290858,Sspec
GCA_030490795.1,Saccharomycopsis sp. yHQL182,yHQL182,2866354,PRJNA736342,15228241,529340,ASM3049079v1
GCA_031124835.1,Saccharomycopsis synnaedendra,CBS 7763,44079,PRJNA977123,15939567,1002529,ASM3112483v1
GCA_031124825.1,Saccharomycopsis vini,CBS 4110,44085,PRJNA977123,17394031,30148,ASM3112482v1
GCA_022457085.1,Saccharomycotina sp. CBS 16003,CBS 16003,2898426,PRJNA783499,52158747,2146606,ASM2245708v1
GCA_054471075.1,Saccharomycotina sp. YJ-2025a,BHBT-Y41,3475847,PRJNA1338122,23513296,205933,ASM5447107v1
GCA_054471015.1,Saccharomycotina sp. YJ-2025b,S2A6,3476451,PRJNA1338043,17649143,161535,ASM5447101v1
GCA_051599425.1,Saitoella coloradoensis,NRRL_YB-2330,1099800,PRJDB20263,14066465,402557,Sai_col_YB2330_v1
GCF_001661265.1,Saitoella complicata NRRL Y-17804,NRRL Y-17804,698492,PRJNA62119,14136186,436079,Saico1
GCA_003942215.1,Saitozyma podzolica,DSM 27192,1890683,PRJNA506379,29888215,1066819,ASM394221v1
GCA_001600855.1,Saitozyma sp. JCM 24511,JCM 24511,1639000,PRJDB3556;PRJDB3825,28180937,1281587,JCM_24511_assembly_v001
GCA_054858165.1,Saitozyma sp. SH1,SH1,3569152,PRJNA1394231,18284569,1445175,ASM5485816v1
GCA_000697495.1,Saksenaea oblongispora B3353,B3353,1357693,PRJNA211918,40754320,109323,SakOblB3353-1.0
GCA_000697055.1,Saksenaea vasiformis B4078,B4078,1274794,PRJNA184887,42502389,79983,SakVasB4078-1.0
GCA_005059885.1,Salinomyces thailandicus,CCFEE 6315,706561,PRJNA342238,23880597,331982,ASM505988v1
GCA_029952725.1,Salmacisia buchloeana,OK1,392538,PRJNA961724,20053587,901006,ASM2995272v1
GCA_001455915.2,Samsoniella hepiali,FENG,797268,PRJNA301665,34681960,2347338,ASM145591v2
GCA_018985235.1,Sanchytrium tribonematis,X-128,2020955,PRJNA668694,11647285,11281,ASM1898523v1
GCA_048932585.1,Sanghuangporus baumii,KMRB15090420,108892,PRJNA1153063,34120912,2523607,ASM4893258v1
GCA_016618145.1,Sanghuangporus lonicericola,SCIM 3001,1659843,PRJNA587366,83113497,5825,ASM1661814v1
GCA_048932755.1,Sanghuangporus sanghuang,KMRB14110725,1659845,PRJNA1153063,36201169,3023354,ASM4893275v1
GCA_041442975.1,Sanghuangporus vaninii,SiL92,175686,PRJNA1146927,34358263,2633775,ASM4144297v1
GCA_033182465.1,Sanghuangporus weigelae,Si20,1659846,PRJNA1030531,33912918,2774212,ASM3318246v1
GCA_032821775.1,Sanguinoderma infundibulare,Cui 17238,2834309,PRJNA994897,48989820,3461589,ASM3282177v1
GCA_017499575.1,Sanguinoderma rugosum,ACCC 51706,2057973,PRJNA562041,40655687,3647844,ASM1749957v1
GCA_003313825.1,Sarcodon aspratus,MG57,155012,PRJNA454572,35703634,31964,ASM331382v1
GCA_003313065.1,Sarcodon sp. MG97,MG97,2175968,PRJNA454572,32162182,69442,ASM331306v1
GCA_054684335.1,Sarcoleotia globosa,NBRC 116039,315203,PRJDB17924,30233643,198630,Sglo_1.0
GCA_009761415.1,Sarcomyxa edulis,SE1,1755894,PRJNA483858,35651721,1772559,ASM976141v1
GCA_040938415.1,Sarcopodium sp. QM3-1,QM3-1,3234173,PRJNA1135766,48876297,3113834,ASM4093841v1
GCA_026026355.1,Sarcosagium campestre,Spribille 41927/TS-e1948,286406,PRJNA833438,20202879,563422,ASM2602635v1
GCA_026026165.1,Sarea resinae,Spribille s.n. 20.10.2019/TS-e1941,273283,PRJNA833438,25517000,270143,ASM2602616v1
GCA_021347865.1,Sarocladiaceae sp. CBMAI 1973,CBMAI 1973,2666182,PRJNA588795,35841001,87141,ASM2134786v1
GCA_023628655.1,Sarocladiaceae sp. R1802,R1802,2939547,PRJNA833221,30407125,1067699,ASM2362865v1
GCA_040543115.1,Sarocladium attenuatum,SA 17035,284136,PRJNA1097060,33961341,3151199,ASM4054311v1
GCA_008271525.1,Sarocladium brachiariae,HND5,1686168,PRJNA505590,31862451,3269626,CATAS_Sbra_1.0
GCA_021176775.1,Sarocladium implicatum,TR,1610689,PRJNA267627,30180565,3477858,ASM2117677v1
GCA_030734395.1,Sarocladium kiliense,ZJ-1,45277,PRJNA997607,37625230,2236409,ASM3073439v1
GCA_040543105.1,Sarocladium oryzae,SA 3-23,284135,PRJNA1097060,32642330,3679325,ASM4054310v1
GCA_051528815.1,Sarocladium sp. G77,G77,3120207,PRJNA1074702,31643098,99076,YNP77
GCA_051527415.1,Sarocladium sp. G79,G79,3120205,PRJNA1074702,31510939,102899,YNP38
GCA_040543125.1,Sarocladium sparsum,SA 3-64,2696075,PRJNA1097060,32472760,3920136,ASM4054312v1
GCA_030435815.1,Sarocladium strictum,F4-1,5046,PRJNA856090,32378563,4214981,ASM3043581v1
GCA_029379155.1,Sarocladium terricola,RCEF6201,1610694,PRJNA733847,33965804,4414926,ST-P5
GCA_056633335.1,Sarocladium zeae,NRRL31242,1036732,PRJNA1027287,31748464,3789025,ASM5663333v1
GCA_030564945.1,Saturnispora ahearnii,NRRL Y-7555,58633,PRJNA736342,9628285,428273,ASM3056494v1
GCA_030571455.1,Saturnispora besseyi,NRRL Y-63574,324744,PRJNA736342,9751665,458447,ASM3057145v1
GCA_030462855.1,Saturnispora bothae,UFMG-CM-Y292,1355919,PRJNA736342,9190148,304829,ASM3046285v1
GCA_003708095.3,Saturnispora dispora,NRRL Y-1447,29835,PRJNA736342,9994084,217078,ASM370809v3
GCA_030560905.1,Saturnispora diversa,NRRL Y-5713,5489,PRJNA736342,9779565,234864,ASM3056090v1
GCA_030584985.1,Saturnispora galanensis,CBS 15223,2860394,PRJNA736342,9689597,235304,ASM3058498v1
GCA_030570395.1,Saturnispora gosingensis,NRRL Y-48718,756770,PRJNA736342,9951825,678584,ASM3057039v1
GCA_003707255.2,Saturnispora hagleri,NRRL Y-27828,297360,PRJNA429441,10171574,322914,ASM370725v2
GCA_030563645.1,Saturnispora halmiae,CBS 11009T,380880,PRJNA736342,8496074,425845,ASM3056364v1
GCA_030557035.1,Saturnispora kantuleensis,CBS 15217,2173148,PRJNA736342,9533814,290500,ASM3055703v1
GCA_030564545.1,Saturnispora mendoncae,NRRL Y-11515,324741,PRJNA736342,8816516,298368,ASM3056454v1
GCA_030581435.1,Saturnispora quitensis,CBS 12184,796594,PRJNA736342,10263186,303077,ASM3058143v1
GCA_030579535.1,Saturnispora saitoi,NRRL Y-6671,58634,PRJNA736342,9774660,660577,ASM3057953v1
GCA_030563185.1,Saturnispora sanitii,CBS 10864,714657,PRJNA736342,9267221,282689,ASM3056318v1
GCA_030563565.1,Saturnispora sekii,CBS 10931T,635123,PRJNA736342,9524839,216962,ASM3056356v1
GCA_030570415.1,Saturnispora serradocipensis,NRRL Y-48717,756769,PRJNA736342,10222353,320890,ASM3057041v1
GCA_030579555.1,Saturnispora silvae,NRRL Y-6725,52249,PRJNA736342,9281073,1074780,ASM3057955v1
GCA_003705435.2,Saturnispora zaruensis,NRRL Y-7008,58635,PRJNA429441,9766786,1115028,ASM370543v2
GCA_051599415.1,Savitreella phatthalungensis,PYCC_9005,3025216,PRJDB20263,12735194,537975,Sav_pha_PYCC9005_v1
GCA_034509035.1,Saxispiralis lemnorum,MUM 23.14,3075358,PRJNA1021044,25844760,152083,ASM3450903v1
GCF_035928015.1,Saxophila tyrrhenica,CCFEE 5935,1690608,PRJNA666634,25918878,1415088,ASM3592801v1
GCF_000732125.1,Scedosporium apiospermum,IHEM 14462,563466,PRJNA244532,43437139,1380919,ScApio1.0
GCA_052249765.1,Scedosporium aurantiacum,16-90050374,315946,PRJNA1249256,39272335,4772094,ASM5224976v1
GCA_055860885.1,Scedosporium boydii,DI16-480,5597,PRJNA1378979,43552670,2168207,UMB_ScBoyd480_1.0
GCA_002812735.1,Scedosporium dehoogii,120008799-01/4,563467,PRJNA382498,41189046,169552,ASM281273v1
GCA_034774675.1,Scedosporium minutisporum,MUT 6113,315945,PRJNA514913,42337440,36858,ASM3477467v1
GCA_001931805.1,Scedosporium sp. IMV 00882,IMV 00882,2562444,PRJNA355122,40986545,98085,ASM193180v1
GCA_964255955.1,Schaereria dolodes,,1042397,PRJEB77567,21148796,37598,private_X15_concoct_bin.2
GCF_036850825.1,Scheffersomyces amazonensis,UFMG-HMD-26.3,1078765,PRJNA1015963,14209774,2007831,Schama1
GCF_036884675.1,Scheffersomyces coipomensis,NRRL Y-17651,1788519,PRJNA460959,14757374,2308914,Schcoi1
GCA_030555905.1,Scheffersomyces cryptocercus,NRRL Y-48824,1276504,PRJNA736342,16728292,453242,ASM3055590v1
GCA_030575095.1,Scheffersomyces ergatensis,NRRL Y-17652,1072095,PRJNA736342,14283631,496041,ASM3057509v1
GCA_030463055.1,Scheffersomyces gosingicus (nom. inval.),CBS 11433,979893,PRJNA736342,13901503,127517,ASM3046305v1
GCA_030572695.1,Scheffersomyces illinoinensis,NRRL Y-48827,1303940,PRJNA736342,14431087,183813,ASM3057269v1
GCA_030572575.1,Scheffersomyces insectosa,NRRL Y-12854,1111082,PRJNA736342,16440304,96404,ASM3057257v1
GCA_030578435.1,Scheffersomyces lignicola (nom. inval.),CBS 10612,318678,PRJNA736342,12915966,332310,ASM3057843v1
GCA_001599395.1,Scheffersomyces lignosus,JCM 9837,1111081,PRJDB3556;PRJDB3626,16592489,1946329,JCM_9837_assembly_v001
GCA_030571865.1,Scheffersomyces parashehatae,CBS 12535,1304135,PRJNA736342,16699464,248507,ASM3057186v1
GCA_030556775.1,Scheffersomyces quercinus,NRRL Y-48825,1125882,PRJNA736342,16822306,645630,ASM3055677v1
GCA_030564745.1,Scheffersomyces segobiensis,NRRL Y-11571,45512,PRJNA736342,14494163,646068,ASM3056474v1
GCA_002118035.1,Scheffersomyces shehatae,ATY839,45589,PRJDB5577,17147083,2759450,SsheATY839_1.0
GCF_019049425.1,Scheffersomyces spartinae,ARV_011,45513,PRJNA738152,12132557,473448,ASM1904942v1
GCA_002245345.1,Scheffersomyces stambukii,UFMG-CM-Y427,1751990,PRJNA381634,13241167,116292,ASM224534v1
GCA_016859295.1,Scheffersomyces stipitis,NRRL Y-7124,4924,PRJNA609885,15595543,1880751,ASM1685929v1
GCF_000209165.1,Scheffersomyces stipitis CBS 6054,CBS 6054,322104,PRJNA16843,15441179,1841851,ASM20916v1
GCA_030565185.1,Scheffersomyces titani,CBS 13926,2859242,PRJNA736342,14605590,213267,ASM3056518v1
GCA_030565005.1,Scheffersomyces virginianus,NRRL Y-48822,1125881,PRJNA736342,16808130,350086,ASM3056500v1
GCF_036884685.1,Scheffersomyces xylosifermentans,CBS 12540,1304137,PRJNA1015837,17250428,2376940,Schxyl1
GCA_007026445.1,Schizophyllum amplum,NL-1724,97359,PRJNA334997,49873921,539828,Auramp1
GCA_001599475.1,Schizophyllum commune,JCM 22674,5334,PRJDB3556;PRJDB3635,39005850,729597,JCM_22674_assembly_v001
GCF_000143185.2,Schizophyllum commune H4-8,H4-8,578458,PRJNA32757,38670379,2560162,Schco3
GCA_023508725.1,Schizophyllum commune Loenen D,Loenen D,1314666,PRJNA196107,35882427,54148,Schco_LoeD_1
GCA_023508785.1,Schizophyllum commune Tattone D,Tattone D,1314663,PRJNA196105,36458910,54683,Schco_TatD_1
GCA_041438165.1,Schizophyllum fasciatum,CBS 267.60,160053,PRJNA620485,30435173,85987,Schfas1
GCA_001020605.1,Schizopora paradoxa,KUC8140,27342,PRJNA239088,44406206,121466,Schpa1
GCF_000004155.1,Schizosaccharomyces cryophilus OY26,OY26,653667,PRJNA38373,11554764,1386795,SCY4
GCA_019702855.1,Schizosaccharomyces japonicus,CBS 5679,4897,PRJNA698797,11485757,2136951,Sjap_CBS5679_MinION_1.0
GCF_000149845.2,Schizosaccharomyces japonicus yFS275,yFS275,402676,PRJNA13640,11733154,3866997,SJ5
GCA_029532395.1,Schizosaccharomyces lindneri,SZ1623-FG-A,3074456,PRJNA939394,10873930,238473,ASM2953239v1
GCF_000150505.1,Schizosaccharomyces octosporus yFS286,yFS286,483514,PRJNA13639,11634473,3863862,SO6
GCF_027921745.1,Schizosaccharomyces osmophilus,CBS 15793,2545709,PRJNA870673,11416521,3504162,ASM2792174v1
GCF_000002945.2,Schizosaccharomyces pombe,972h-,4896,PRJNA13836,12571820,4539804,ASM294v3
GCA_029267275.1,Schizosaccharomyces sp. A1 LZ-2022,A1 LZ-2022,2973949,PRJNA871051,2396776,237,ASM2926727v1
GCA_032882995.1,Schizosaccharomyces versatilis (nom. inval.),CBS 103,278131,PRJNA970102,15482186,4455726,ASM3288299v1
GCA_050705235.1,Schizothecium sp. GE-2024a,PSN302p,3385116,PRJNA1190690,32482895,229023,ASM5070523v1
GCA_050709635.1,Schizothecium sp. GE-2024b,PSQ32,3385117,PRJNA1190690,31086869,75631,ASM5070963v1
GCA_050705355.1,Schizothecium sp. GE-2024c,CBS262.70,3385118,PRJNA1190690,31780959,130068,ASM5070535v1
GCA_050705475.1,Schizothecium sp. GE-2024d,CBS132.94,3385119,PRJNA1190690,32718904,74976,ASM5070547v1
GCA_050709575.1,Schizothecium sp. GE-2024e,PSN1058-sp5,3385120,PRJNA1190690,36597953,83640,ASM5070957v1
GCA_050708895.2,Schizothecium sp. GE-2024f,PSN377-sp4,3385121,PRJNA1190690,32191527,4290261,ASM5070889v2
GCA_050705245.1,Schizothecium sp. GE-2024g,IMI320477_mat+,3385122,PRJNA1190690,31138076,81971,ASM5070524v1
GCA_050705375.1,Schizothecium sp. GE-2024h,CBS255.69,3385123,PRJNA1190690,31770265,64406,ASM5070537v1
GCA_050706595.1,Schizothecium sp. GE-2024i,PSN1067,3385836,PRJNA1190690,31865024,89153,ASM5070659v1
GCA_050707455.1,Schizothecium sp. GE-2024j,PSN776,3385838,PRJNA1190690,32314292,457447,ASM5070745v1
GCA_050707715.1,Schizothecium sp. GE-2024k,PSN709m,3385839,PRJNA1190690,31376195,176274,ASM5070771v1
GCA_050708355.1,Schizothecium sp. GE-2024l,PSN590,3385840,PRJNA1190690,28559076,10905,ASM5070835v1
GCA_050708395.1,Schizothecium sp. GE-2024m,PSN644p,3385841,PRJNA1190690,31762027,194482,ASM5070839v1
GCA_050708255.1,Schizothecium sp. GE-2024n,PSN663_mat-,3385842,PRJNA1190690,31777614,193625,ASM5070825v1
GCA_050707795.1,Schizothecium sp. GE-2024o,PSN707,3385843,PRJNA1190690,31636597,226695,ASM5070779v1
GCA_050706125.1,Schizothecium sp. GE-2024p,PSN1310,3385844,PRJNA1190690,31777689,156218,ASM5070612v1
GCA_050709515.2,Schizothecium sp. GE-2024q,PSN1057-sp6,3385845,PRJNA1190690,36771525,3768525,ASM5070951v2
GCA_050709335.1,Schizothecium sp. PSN970-sp1,PSN970-sp1,3415315,PRJNA1190690,36882570,104449,ASM5070933v1
GCA_050709315.1,Schizothecium sp. PSN970-sp2,PSN970-sp2,3415314,PRJNA1190690,36888606,499090,ASM5070931v1
GCA_050709495.1,Schizothecium sp. PSN970A-sp1,PSN970A-sp1,3415310,PRJNA1190690,36227787,292915,ASM5070949v1
GCA_050709455.2,Schizothecium sp. PSN970A-sp2,PSN970A-sp2,3415311,PRJNA1190690,35688108,4605440,ASM5070945v2
GCA_050709295.1,Schizothecium sp. PSN986-sp1,PSN986-sp1,3415316,PRJNA1190690,35286680,116206,ASM5070929v1
GCA_050709205.1,Schizothecium sp. PSN986-sp2,PSN986-sp2,3415317,PRJNA1190690,35452224,78097,ASM5070920v1
GCA_050709415.1,Schizothecium sp. PSN986B-spE,PSN986B-spE,3415312,PRJNA1190690,35821540,360060,ASM5070941v1
GCA_050709435.1,Schizothecium sp. PSN986B-spa,PSN986B-spa,3415313,PRJNA1190690,36019459,371967,ASM5070943v1
GCA_037042205.1,Schizothecium sp. R5324,R5324,3092736,PRJNA833221,38190941,3546,ASM3704220v1
GCA_030549215.1,Schizothecium vesticola,SMH3187-1,314040,PRJNA371211,35941384,5190215,Schves1
GCA_031081805.1,Schwanniomyces etchellsii,NCAIM Y.01110,28550,PRJNA941170,10791516,823725,NCAIM_Y01110
GCA_031081865.1,Schwanniomyces occidentalis var. occidentalis,ZIM 0763,4947,PRJNA941170,13044305,824750,ZIM0763
GCA_030556115.1,Schwanniomyces occidentalis var. persoonii,NRRL Y-7400,45516,PRJNA736342,13024295,613636,ASM3055611v1
GCA_040571375.1,Schwanniomyces polymorphus,Q3-1,27301,PRJNA1116602,12857200,216922,ASM4057137v1
GCA_030563145.1,Schwanniomyces polymorphus var. africanus,CBS 6741,150398,PRJNA736342,13039535,291163,ASM3056314v1
GCA_030463025.1,Schwanniomyces polymorphus var. polymorphus,NRRL Y-2022,251372,PRJNA736342,13005594,109502,ASM3046302v1
GCA_030583345.1,Schwanniomyces pseudopolymorphus,NRRL YB-4229,27302,PRJNA736342,11947503,288509,ASM3058334v1
GCA_030462985.1,Schwanniomyces sp. yHRVM31,yHRVM31,2866355,PRJNA736342,12888894,78564,ASM3046298v1
GCA_031081895.1,Schwanniomyces vanrijiae,ZIM 1030,27305,PRJNA941170,12746608,469850,ZIM1030
GCA_030556805.1,Schwanniomyces vanrijiae var. vanrijiae,NRRL Y-7430,45615,PRJNA736342,12809757,568431,ASM3055680v1
GCA_030575115.1,Schwanniomyces vanrijiae var. yarrowii,NRRL Y-7535,45614,PRJNA736342,12438055,494133,ASM3057511v1
GCA_030565025.1,Schwanniomyces yamadae,NRRL Y-11714,27306,PRJNA736342,11403328,737353,ASM3056502v1
GCA_037178675.1,Scleroderma bovista,HH-2023,150797,PRJNA1048296,51877110,88393,ASM3717867v1
GCA_029372045.1,Scleroderma citrinum,MB1,68788,PRJNA941089,40427314,3307879,ASM2937204v1
GCA_000827425.1,Scleroderma citrinum Foug A,Foug A,1036808,PRJNA207859,56144862,242638,Scleroderma_citrinum_Foug_A_v1.0
GCA_046718465.1,Scleroderma yunnanense,jo,1163567,PRJNA1080752,45547305,833533,Sclyun1
GCA_028455995.1,Scleromitrula shiraiana,SX-001,58908,PRJNA628140,39026199,3617713,ASM2845599v1
GCA_026025825.1,Sclerophora amabilis,Spribille 43138/TS-e1925,2939403,PRJNA833438,25042950,134396,ASM2602582v1
GCA_040437585.1,Sclerotinia asari,CBS141.91,2036904,PRJNA1023236,42367037,105936,ASM4043758v1
GCA_000503235.1,Sclerotinia borealis F-4128,F-4128,1432307,PRJNA227173,39450085,130819,SBOR_1
GCA_002162575.1,Sclerotinia glacialis,LMK 743,107426,PRJNA277973,41098534,943420,ASM216257v1
