ASM_ACCESSION,NCBI_TAXID,SPECIES_IN,STRAIN,PHYLUM,SUBPHYLUM,CLASS,SUBCLASS,ORDER,FAMILY,GENUS,SPECIES
GCA_001669935.1_ASM166993v1,4932,Saccharomyces cerevisiae,T.52_3A,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_001669905.1_ASM166990v1,4932,Saccharomyces cerevisiae,T.52_3C,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_001671745.1_ASM167174v1,4932,Saccharomyces cerevisiae,T.52_5A,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_001671315.1_ASM167131v1,4932,Saccharomyces cerevisiae,T.52_5E,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_001671685.1_ASM167168v1,4932,Saccharomyces cerevisiae,T16,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_001671055.1_ASM167105v1,4932,Saccharomyces cerevisiae,T52,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_001671925.1_ASM167192v1,4932,Saccharomyces cerevisiae,T63,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_019394095.1_ASM1939409v1,4932,Saccharomyces cerevisiae,T7,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_019394065.1_ASM1939406v1,4932,Saccharomyces cerevisiae,T73,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_001670115.1_ASM167011v1,4932,Saccharomyces cerevisiae,T78,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_001670235.1_ASM167023v1,4932,Saccharomyces cerevisiae,T8,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_042919985.1_ASM4291998v1,4932,Saccharomyces cerevisiae,TCI907,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_900178235.1_CE_SoucheMTF2380_V1,4932,Saccharomyces cerevisiae,TL229_alpha,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_001670175.1_ASM167017v1,4932,Saccharomyces cerevisiae,TNPLST-4-S-2,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003273575.1_ASM327357v1,4932,Saccharomyces cerevisiae,TY1.4,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003271535.1_ASM327153v1,4932,Saccharomyces cerevisiae,TY1.5,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003271475.1_ASM327147v1,4932,Saccharomyces cerevisiae,TY2.1,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003271425.1_ASM327142v1,4932,Saccharomyces cerevisiae,TY3.9,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_014898825.1_ASM1489882v1,4932,Saccharomyces cerevisiae,U-1A-D1628,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_015251945.1_ASM1525194v1,4932,Saccharomyces cerevisiae,UC5,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_000756235.1_ASM75623v1,4932,Saccharomyces cerevisiae,UCD51,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_965830275.1_SCUH0023_assembly,4932,Saccharomyces cerevisiae,UH002_3,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_000971825.1_ASM97182v1,4932,Saccharomyces cerevisiae,UOA_M2,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_019155645.1_ASM1915564v1,4932,Saccharomyces cerevisiae,US-05,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_002058095.1_ASM205809v1,4932,Saccharomyces cerevisiae,UWOPS03-461.4,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_019393945.1_ASM1939394v1,4932,Saccharomyces cerevisiae,UWOPS05-217.3,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_019393935.1_ASM1939393v1,4932,Saccharomyces cerevisiae,UWOPS05-227.2,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_000768095.1_ASM76809v1,4932,Saccharomyces cerevisiae,UWOPS05_217_3,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_022695735.1_ASM2269573v1,4932,Saccharomyces cerevisiae,UWOPS83_787_3,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_025434915.2_ASM2543491v2,4932,Saccharomyces cerevisiae,UWOPS87_2421,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_023065715.1_ASM2306571v1,4932,Saccharomyces cerevisiae,UWOPSO3_461_4,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_001545975.1_ASM154597v1,4932,Saccharomyces cerevisiae,Unisankyo,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_900178485.1_CF_SoucheMTF2386_V1,4932,Saccharomyces cerevisiae,VKMY373,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_040167635.1_ASM4016763v1,4932,Saccharomyces cerevisiae,VL3,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_900178415.1_FI_SoucheMTF2264_V1,4932,Saccharomyces cerevisiae,VPDN_Fino,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_001937245.1_ASM193724v1,4932,Saccharomyces cerevisiae,VTT A-81062,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_965637975.1_SCVUBH027Y12_assembly,4932,Saccharomyces cerevisiae,VUB-H027 Y12,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_965638015.1_SCVUBH042Y18_assembly,4932,Saccharomyces cerevisiae,VUB-H042 Y18,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_000766475.2_ASM76647v2,4932,Saccharomyces cerevisiae,W303,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_965282845.1_W303,4932,Saccharomyces cerevisiae,W303-G49,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_001671715.1_ASM167171v1,4932,Saccharomyces cerevisiae,WA_C_CODDINGTON_2,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_001671345.1_ASM167134v1,4932,Saccharomyces cerevisiae,WA_C_KINGSMILL_10,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_001671375.1_ASM167137v1,4932,Saccharomyces cerevisiae,WA_C_MATES_10,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_001671775.1_ASM167177v1,4932,Saccharomyces cerevisiae,WA_C_MATES_13,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_001671195.1_ASM167119v1,4932,Saccharomyces cerevisiae,WA_C_WAITAKEREROAD_7,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_001671225.1_ASM167122v1,4932,Saccharomyces cerevisiae,WI_C_MB95MBMZ_4,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_001671255.1_ASM167125v1,4932,Saccharomyces cerevisiae,WI_C_MBSP_15,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_001671285.1_ASM167128v1,4932,Saccharomyces cerevisiae,WI_C_MBSP_4,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_001671835.1_ASM167183v1,4932,Saccharomyces cerevisiae,WI_S_JASA_13,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_001671025.1_ASM167102v1,4932,Saccharomyces cerevisiae,WI_S_JASA_5,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_001670415.1_ASM167041v1,4932,Saccharomyces cerevisiae,WI_S_OAKURA_4,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003272595.1_ASM327259v1,4932,Saccharomyces cerevisiae,WJM5.2,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003272575.1_ASM327257v1,4932,Saccharomyces cerevisiae,WJZ1.2,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003273825.1_ASM327382v1,4932,Saccharomyces cerevisiae,WL1,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003273815.1_ASM327381v1,4932,Saccharomyces cerevisiae,WL2,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003274125.1_ASM327412v1,4932,Saccharomyces cerevisiae,WL3,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003272055.1_ASM327205v1,4932,Saccharomyces cerevisiae,WL4,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_013181185.1_ASM1318118v1,4932,Saccharomyces cerevisiae,WLP500,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003273025.1_ASM327302v1,4932,Saccharomyces cerevisiae,WM11-3,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003273035.1_ASM327303v1,4932,Saccharomyces cerevisiae,WM7-1,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_001671405.1_ASM167140v1,4932,Saccharomyces cerevisiae,WSERCsf_G4,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_001671595.1_ASM167159v1,4932,Saccharomyces cerevisiae,WSETAwf_B1,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_057318475.1_ASM5731847v1,4932,Saccharomyces cerevisiae,WUT151,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_057318525.1_ASM5731852v1,4932,Saccharomyces cerevisiae,WUT3,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_000766535.2_ASM76653v2,4932,Saccharomyces cerevisiae,X2180-1A,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003719665.1_ASM371966v1,4932,Saccharomyces cerevisiae,X55,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003275095.1_ASM327509v1,4932,Saccharomyces cerevisiae,XJ1,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003272975.1_ASM327297v1,4932,Saccharomyces cerevisiae,XJ2,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003276405.1_ASM327640v1,4932,Saccharomyces cerevisiae,XJ3,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003276295.1_ASM327629v1,4932,Saccharomyces cerevisiae,XJ4,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003274475.1_ASM327447v1,4932,Saccharomyces cerevisiae,XJ5,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003274985.1_ASM327498v1,4932,Saccharomyces cerevisiae,XJ6,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003275005.1_ASM327500v1,4932,Saccharomyces cerevisiae,XJ7,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003272945.1_ASM327294v1,4932,Saccharomyces cerevisiae,XJ7.3,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_017865275.1_ASM1786527v1,4932,Saccharomyces cerevisiae,XJN1,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_017865225.1_ASM1786522v1,4932,Saccharomyces cerevisiae,XJN2,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_017865125.1_ASM1786512v1,4932,Saccharomyces cerevisiae,XJN3,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_029403705.1_ASM2940370v1,4932,Saccharomyces cerevisiae,XP,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003276185.1_ASM327618v1,4932,Saccharomyces cerevisiae,XST,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003277495.1_ASM327749v1,4932,Saccharomyces cerevisiae,XXY26L.1,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003277485.1_ASM327748v1,4932,Saccharomyces cerevisiae,XXY30L.2,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003277815.1_ASM327781v1,4932,Saccharomyces cerevisiae,XXYS1.4,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003277475.1_ASM327747v1,4932,Saccharomyces cerevisiae,XXYS14.1,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003271645.1_ASM327164v1,4932,Saccharomyces cerevisiae,XZ10.1,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003271675.1_ASM327167v1,4932,Saccharomyces cerevisiae,XZ2.1,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003273685.1_ASM327368v1,4932,Saccharomyces cerevisiae,XZ3.1,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003273625.1_ASM327362v1,4932,Saccharomyces cerevisiae,XZ4.1,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003273585.1_ASM327358v1,4932,Saccharomyces cerevisiae,XZ4.2,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003271705.1_ASM327170v1,4932,Saccharomyces cerevisiae,XZ7,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_028975445.1_ASM2897544v1,4932,Saccharomyces cerevisiae,Y-567,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_019393865.1_ASM1939386v1,4932,Saccharomyces cerevisiae,Y10,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_002058645.1_ASM205864v1,4932,Saccharomyces cerevisiae,Y12,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003719635.1_ASM371963v1,4932,Saccharomyces cerevisiae,Y169,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_039790455.1_ASM3979045v1,4932,Saccharomyces cerevisiae,Y2805,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_000766245.2_ASM76624v2,4932,Saccharomyces cerevisiae,Y55,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_015251375.1_ASM1525137v1,4932,Saccharomyces cerevisiae,Y9_Hap1,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_900178445.1_EA_SoucheMTF2368_V1,4932,Saccharomyces cerevisiae,YA3,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_009663385.1_ASM966338v1,4932,Saccharomyces cerevisiae,YAF019,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_009663275.1_ASM966327v1,4932,Saccharomyces cerevisiae,YAF064,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_009663225.1_ASM966322v1,4932,Saccharomyces cerevisiae,YAF129,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_009663235.1_ASM966323v1,4932,Saccharomyces cerevisiae,YAF140,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_009663245.1_ASM966324v1,4932,Saccharomyces cerevisiae,YAF153,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_009663155.1_ASM966315v1,4932,Saccharomyces cerevisiae,YAF155,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_009664425.1_ASM966442v1,4932,Saccharomyces cerevisiae,YAF156,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003591695.1_YAL1,4932,Saccharomyces cerevisiae,YAL1,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_025727245.1_ASM2572724v1,4932,Saccharomyces cerevisiae,YIIc17_E5,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_029702625.1_ASM2970262v1,4932,Saccharomyces cerevisiae,YJM145,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_019393785.1_ASM1939378v1,4932,Saccharomyces cerevisiae,YJM269,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_000766185.2_ASM76618v2,4932,Saccharomyces cerevisiae,YJM339,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_029702895.1_ASM2970289v1,4932,Saccharomyces cerevisiae,YJM454,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_019393615.1_ASM1939361v1,4932,Saccharomyces cerevisiae,YJM975,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_019393625.1_ASM1939362v1,4932,Saccharomyces cerevisiae,YJM978,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_025434895.2_ASM2543489v2,4932,Saccharomyces cerevisiae,YJM981,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_030295885.1_ScYKN1419_v7,4932,Saccharomyces cerevisiae,YKN1419,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003271815.1_ASM327181v1,4932,Saccharomyces cerevisiae,YM3.1,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003274975.1_ASM327497v1,4932,Saccharomyces cerevisiae,YN1,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003270095.1_ASM327009v1,4932,Saccharomyces cerevisiae,YN2,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003274995.1_ASM327499v1,4932,Saccharomyces cerevisiae,YN3,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003274905.1_ASM327490v1,4932,Saccharomyces cerevisiae,YN4,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003276395.1_ASM327639v1,4932,Saccharomyces cerevisiae,YN5,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_003274865.1_ASM327486v1,4932,Saccharomyces cerevisiae,YN6,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_000766375.2_ASM76637v2,4932,Saccharomyces cerevisiae,YPH499,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_015251875.1_ASM1525187v1,4932,Saccharomyces cerevisiae,YPS1009,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_000766195.2_ASM76619v2,4932,Saccharomyces cerevisiae,YPS128,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_000766175.2_ASM76617v2,4932,Saccharomyces cerevisiae,YPS163,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_019394915.1_ASM1939491v1,4932,Saccharomyces cerevisiae,YPS606,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
GCA_900178255.1_EB_SoucheMTF2370_V1,4932,Saccharomyces cerevisiae,YQ5,Ascomycota,,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae
